recommendations listening on port 3003
recommendations request | id=3854eec6-f1f3-4ed5-9f8d-8d3fc76aaa74 | GET /recommendations/1 | status=200 | durationMs=31 | usersMs=26 | catalogMs=14
recommendations request | id=0c398981-ba57-4192-a4c5-6f0594650069 | GET /recommendations/1 | status=200 | durationMs=3 | usersMs=2 | catalogMs=2
recommendations request | id=7294c1f0-e332-43bd-826a-e2a454c4191c | GET /recommendations/1 | status=200 | durationMs=3 | usersMs=1 | catalogMs=2
recommendations request | id=77694376-f4d0-4a33-86c7-2828b581d527 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=1
recommendations request | id=6fa565df-9ec9-4dd7-968e-f853d647c1b6 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=1
recommendations request | id=b14a9bc0-d480-4a3d-aac1-c025cad7d5ae | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=2 | catalogMs=1
recommendations request | id=93c3905b-1a2d-4332-9130-355443239c28 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=1
recommendations request | id=c66a54bd-f9e3-491d-b992-8168efb5f46b | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=2
recommendations request | id=49aa9017-a901-4c8d-8d5a-9e2ad56427d1 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=1
recommendations request | id=c1c702cf-64b4-4f8c-89d3-889d61c8a303 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=0 | catalogMs=1
recommendations request | id=66fcf346-858d-4431-b525-ada05a91cef0 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=1
recommendations request | id=fc999ad0-f41e-4dd3-a22a-8d90fd195efb | GET /recommendations/1 | status=200 | durationMs=3 | usersMs=1 | catalogMs=2
recommendations request | id=07d38ff3-3d73-4df2-8c1d-d3916366b520 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=1
recommendations request | id=3f663eac-66f6-405a-9232-bb1c1ef2ca9e | GET /recommendations/1 | status=200 | durationMs=1 | usersMs=1 | catalogMs=1
recommendations request | id=2e72d877-60e6-4cbd-9ff8-d1dae25d1cff | GET /recommendations/1 | status=200 | durationMs=1 | usersMs=1 | catalogMs=1
recommendations request | id=a2b9bf59-9dea-471f-aa0d-e44ed02b7176 | GET /recommendations/1 | status=200 | durationMs=1 | usersMs=1 | catalogMs=1
recommendations request | id=f523e8e9-d81b-43ce-a00e-bf249573db85 | GET /recommendations/1 | status=200 | durationMs=1 | usersMs=0 | catalogMs=1
recommendations request | id=3d96c2c0-f10c-4387-a39a-b6a2a2e823f1 | GET /recommendations/1 | status=200 | durationMs=1 | usersMs=1 | catalogMs=1
recommendations request | id=6a91a7fc-9f08-4200-81d1-a5b55d9da96b | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=2
recommendations request | id=d1be4033-a42e-4f90-891d-a276920e738e | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=1
recommendations request | id=8229f396-971f-4616-9de6-18206b355a69 | GET /recommendations/1 | status=200 | durationMs=1 | usersMs=1 | catalogMs=1
recommendations request | id=8d830551-244f-4c66-8065-8e0fade74fe1 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=1
recommendations request | id=28743dc5-62f3-4da1-b99d-877384f39765 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=1
recommendations request | id=36c9ea45-5956-4267-a2cb-e537410578fc | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=1
recommendations request | id=928eff11-6ebc-4618-9041-28eb53aa81c1 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=2
recommendations request | id=690deeab-1442-4f3b-a6f0-9a710009b379 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=1
recommendations request | id=da54b625-1dec-4778-bf7d-2e18cedb7b4f | GET /recommendations/1 | status=200 | durationMs=1 | usersMs=0 | catalogMs=1
recommendations request | id=3778b053-0c07-49ec-8f4c-82ceb65fcb20 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=1
recommendations request | id=94fae179-ba89-4871-8ef5-cdc78999fcc9 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=2 | catalogMs=2
recommendations request | id=8b3e068e-d287-45ac-99bc-048c0ce5c34a | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=1
recommendations request | id=7ca2e155-c15c-4423-bcbc-575e2936f1a5 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=1
recommendations request | id=da9fb1cf-d6b6-4155-85ce-86f6d710555c | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=0 | catalogMs=1
recommendations request | id=0f5bea14-9d63-42aa-84b7-adcc82c28bf0 | GET /recommendations/1 | status=200 | durationMs=1 | usersMs=0 | catalogMs=1
recommendations request | id=3613c674-572b-43a0-8fcf-4c4d9d68a8ce | GET /recommendations/1 | status=200 | durationMs=1 | usersMs=1 | catalogMs=1
recommendations request | id=d27c1f91-7f2c-4bf3-9032-105e0ab12298 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=1
recommendations request | id=e281b522-2a91-49da-8fad-7c99da3ad08a | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=2
recommendations request | id=63a91266-6ed8-47ea-9f48-63c52444a85b | GET /recommendations/1 | status=200 | durationMs=3 | usersMs=2 | catalogMs=1
recommendations request | id=0f777d27-b9eb-422b-aba6-0a13859e1ad9 | GET /recommendations/1 | status=200 | durationMs=4 | usersMs=2 | catalogMs=2
recommendations request | id=8bb98616-e74f-4369-ab06-70f8342d3b2f | GET /recommendations/1 | status=200 | durationMs=4 | usersMs=1 | catalogMs=3
recommendations request | id=f13debbb-97b2-419b-947b-7bc386adf367 | GET /recommendations/1 | status=200 | durationMs=1 | usersMs=0 | catalogMs=1
recommendations request | id=d5017f75-c1d5-435e-b9eb-3bf4ea77a221 | GET /recommendations/1 | status=200 | durationMs=1 | usersMs=1 | catalogMs=1
recommendations request | id=a0be7a99-c7c9-4517-b11c-0eabd5058148 | GET /recommendations/1 | status=200 | durationMs=1 | usersMs=1 | catalogMs=1
recommendations request | id=d0083a33-2740-4839-a9fb-6b697da4add0 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=2 | catalogMs=2
recommendations request | id=eff92684-df7f-4d0b-a35b-2376ad40a9ee | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=2
recommendations request | id=5689b21c-422f-4d45-9ea8-04d127249d68 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=2
recommendations request | id=cd446916-3917-4476-878a-8965ef7d3f50 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=0
recommendations request | id=2abd6fa9-3aea-4c81-a1b4-583496f42489 | GET /recommendations/1 | status=200 | durationMs=1 | usersMs=1 | catalogMs=1
recommendations request | id=6939bdd2-674c-4817-b38e-801b8114d576 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=0
recommendations request | id=15d31864-d742-47fa-b2e1-a3a345e13250 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=1
recommendations request | id=6b9c3c2c-a36c-42c8-bdb2-e8b33c51cc87 | GET /recommendations/1 | status=200 | durationMs=1 | usersMs=1 | catalogMs=1
recommendations request | id=d1ed77dc-ed75-4c1d-9438-0773af483c0a | GET /recommendations/1 | status=200 | durationMs=1 | usersMs=1 | catalogMs=1
recommendations request | id=c7f818b3-6ad3-478a-819f-6ed101257aef | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=1
recommendations request | id=d344d050-c7cf-4b56-b13f-22bd70b25cec | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=0
recommendations request | id=01f0a338-9123-4fc4-939e-c368a5422683 | GET /recommendations/1 | status=200 | durationMs=3 | usersMs=1 | catalogMs=2
recommendations request | id=882be7d1-5c31-4ed6-9eea-a96a0583c794 | GET /recommendations/1 | status=200 | durationMs=3 | usersMs=1 | catalogMs=3
recommendations request | id=da701dbd-bf66-45c1-9664-84183ffabfe7 | GET /recommendations/1 | status=200 | durationMs=3 | usersMs=1 | catalogMs=2
recommendations request | id=2bbf7a98-6cec-4ea3-a36f-cc1f00c0a2f3 | GET /recommendations/1 | status=200 | durationMs=3 | usersMs=1 | catalogMs=3
recommendations request | id=e9ec140d-17c0-4e9a-8c75-fc2f8d20b28b | GET /recommendations/1 | status=200 | durationMs=1 | usersMs=1 | catalogMs=1
recommendations request | id=8273deb6-cbd3-4d47-9d58-2516ba20de26 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=2
recommendations request | id=cefae374-3be4-4dab-bc35-2560adbced2d | GET /recommendations/1 | status=200 | durationMs=1 | usersMs=0 | catalogMs=1
recommendations request | id=4f9cb67e-bd19-4e41-a7b3-d16df470ab27 | GET /recommendations/1 | status=200 | durationMs=1 | usersMs=1 | catalogMs=1
recommendations request | id=92a87edc-8749-4cb0-bba1-482da198467e | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=2
recommendations request | id=5f4e0dd0-4049-4ac5-b7dc-be042a05fe96 | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=2
recommendations request | id=451aa242-a59d-4e58-92ed-7ade25ead757 | GET /recommendations/1 | status=200 | durationMs=3 | usersMs=2 | catalogMs=3
recommendations request | id=fd2927f6-726f-4f55-aa0d-b832af3e32c2 | GET /recommendations/1 | status=200 | durationMs=3 | usersMs=1 | catalogMs=3
recommendations request | id=d16e988e-3e50-49aa-ae44-76318867418e | GET /recommendations/1 | status=200 | durationMs=2 | usersMs=1 | catalogMs=2
