gateway listening on port 3000
gateway request | id=3f49c99a-ebfc-4d4f-b4e2-49989e481a64 | GET /health | status=200 | durationMs=7 | upstream=n/a | cache=n/a | source=n/a
gateway request | id=c2325538-9044-41a1-a2e9-c4e9665e5073 | GET /api/recommendations/1 | status=200 | durationMs=25 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=030c10a9-6529-4c29-8612-f8e4927aa785 | GET /api/recommendations/1 | status=200 | durationMs=24 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=8c8f8f56-7f51-4256-b0fe-85058eac5f48 | GET /api/recommendations/1 | status=200 | durationMs=18 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=4b8d42f4-7327-4acc-ba68-ab0b48fd3256 | GET /api/recommendations/1 | status=200 | durationMs=18 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b50f390b-9103-4549-81fd-6f7b98afbfc2 | GET /api/recommendations/1 | status=200 | durationMs=18 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=71f3e2ca-fc4a-4c86-ad7d-986e8f70f24a | GET /api/recommendations/1 | status=200 | durationMs=19 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f5f68f9c-a000-47a5-ad1e-b0db5763beb2 | GET /api/recommendations/1 | status=200 | durationMs=16 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=4e7567ec-a773-4f67-85ea-0a16b4168f22 | GET /api/recommendations/1 | status=200 | durationMs=21 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=822ec30d-f98d-45e3-b8b6-6cae88252eb9 | GET /api/recommendations/1 | status=200 | durationMs=16 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=535ffbea-e41e-4b91-9d7a-858754309615 | GET /api/recommendations/1 | status=200 | durationMs=17 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=d8a5fc84-2f61-4c09-b2e3-bf3cbcafb087 | GET /api/recommendations/1 | status=200 | durationMs=20 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=1789cc35-1a11-4937-a94d-3c0020c81f7a | GET /api/recommendations/1 | status=200 | durationMs=14 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=be2855ab-4db8-4152-8fbe-21920e7a27db | GET /api/recommendations/1 | status=200 | durationMs=12 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=df6f6272-49e1-4b20-a200-2ab70fe044d9 | GET /api/recommendations/1 | status=200 | durationMs=13 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=5a6cfbdf-1fe9-405a-89bd-707b502ce5c9 | GET /api/recommendations/1 | status=200 | durationMs=12 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c034abf5-222f-43b6-87ff-b8f764e83259 | GET /api/recommendations/1 | status=200 | durationMs=12 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=40b29923-6849-428e-804d-c2929375289e | GET /api/recommendations/1 | status=200 | durationMs=14 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=9d2ecbdf-b505-4e1d-8784-25e09f837831 | GET /api/recommendations/1 | status=200 | durationMs=20 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=26748c8b-0d4f-43c5-a806-710038c2d5a9 | GET /api/recommendations/1 | status=200 | durationMs=12 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f0284019-b058-4c1f-bc41-ed61e651df0a | GET /api/recommendations/1 | status=200 | durationMs=15 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a493db6f-7cee-4666-952a-532583ea11d6 | GET /api/recommendations/1 | status=200 | durationMs=18 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c45e5ed2-0525-424d-ba21-7483f57a784b | GET /api/recommendations/1 | status=200 | durationMs=25 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=65386c3d-55d5-4445-a10f-5453338f1c15 | GET /api/recommendations/1 | status=200 | durationMs=20 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=67a3bc9a-9522-4990-a19f-51b1be8391b2 | GET /api/recommendations/1 | status=200 | durationMs=23 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e05ab58d-acae-445f-98dc-91e27df5f0f6 | GET /api/recommendations/1 | status=200 | durationMs=22 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=da62fc51-2b86-4d80-890a-88340ba9b495 | GET /api/recommendations/1 | status=200 | durationMs=25 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=25f51f08-b070-4842-9111-a3fb8f9fe6b1 | GET /api/recommendations/1 | status=200 | durationMs=32 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=235cc4df-7104-4495-a228-50a86943ef21 | GET /api/recommendations/1 | status=200 | durationMs=34 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=2eec67c3-7a11-4fb4-a6fd-ffbe4c9fde37 | GET /api/recommendations/1 | status=200 | durationMs=34 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e72d66e0-826c-41a4-b70c-527566586db8 | GET /api/recommendations/1 | status=200 | durationMs=32 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=82a2a785-4364-49d9-9e7a-cfa86a4e704d | GET /api/recommendations/1 | status=200 | durationMs=35 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=9b5d4be4-fa2a-4bc5-9b10-f4ed67fccd22 | GET /api/recommendations/1 | status=200 | durationMs=34 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=dc1443cb-dc8e-4019-93bf-095281a72dd0 | GET /api/recommendations/1 | status=200 | durationMs=35 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=046d0dcf-332a-417c-aea3-686dd489a544 | GET /api/recommendations/1 | status=200 | durationMs=36 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=da7666f2-6fa1-4e5b-8f41-fdcfaeb27bc5 | GET /api/recommendations/1 | status=200 | durationMs=41 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=06a02c31-80b3-4632-9865-fe411ea80708 | GET /api/recommendations/1 | status=200 | durationMs=40 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=bd638d22-6a0b-4ceb-a82a-9d3b36985d5b | GET /api/recommendations/1 | status=200 | durationMs=38 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=185b9873-62aa-4b32-9aa4-ebbcc10358d3 | GET /api/recommendations/1 | status=200 | durationMs=42 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=7206aaa0-af48-4202-9390-60c82eb39122 | GET /api/recommendations/1 | status=200 | durationMs=44 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=5ccebf4d-1818-4b6c-859a-41e091510a7c | GET /api/recommendations/1 | status=200 | durationMs=40 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=00e33e2b-7f97-41ba-a73d-87d5fe3e6528 | GET /api/recommendations/1 | status=200 | durationMs=39 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f3d34f25-0542-44b4-8c8d-4cde23e4b502 | GET /api/recommendations/1 | status=200 | durationMs=37 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=73f87e34-5e9f-4cb7-b721-912b3423d864 | GET /api/recommendations/1 | status=200 | durationMs=31 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e3ea5f4a-002e-4722-b302-94a321974e5a | GET /api/recommendations/1 | status=200 | durationMs=26 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f86fdfef-f6a7-4173-a6c2-a2f028b5c938 | GET /api/recommendations/1 | status=200 | durationMs=33 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=37e25379-e90b-4aa7-b5a6-64973f072b13 | GET /api/recommendations/1 | status=200 | durationMs=32 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=3dc51174-4ad8-4fda-b024-130260d1fc22 | GET /api/recommendations/1 | status=200 | durationMs=24 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=4911e706-34d8-450b-9fcc-01fda8636d54 | GET /api/recommendations/1 | status=200 | durationMs=25 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c6e838b9-9068-4a7e-bb00-9dcb5e08147c | GET /api/recommendations/1 | status=200 | durationMs=23 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=5b8d8626-e0d8-41a5-8355-cb7ae7cc8566 | GET /api/recommendations/1 | status=200 | durationMs=14 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=bd42d3ed-f702-44c3-ae13-cda32f1f430e | GET /api/recommendations/1 | status=200 | durationMs=17 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=00f50ad6-a610-4ef5-9ebf-04589cbb3bf7 | GET /api/recommendations/1 | status=200 | durationMs=19 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=26ebc8dd-2737-425b-b601-30459fd7382d | GET /api/recommendations/1 | status=200 | durationMs=24 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=cc0427a2-c4b4-4289-8c44-0c5b25222999 | GET /api/recommendations/1 | status=200 | durationMs=22 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=52373ad1-80ae-44a0-8d64-79b41e5830f6 | GET /api/recommendations/1 | status=200 | durationMs=19 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=0c4c4282-33b4-4088-bb24-bf222b983e10 | GET /api/recommendations/1 | status=200 | durationMs=17 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f3946878-adf4-46a6-838e-a12c071f300a | GET /api/recommendations/1 | status=200 | durationMs=20 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=4157089e-b76e-4fea-a3a7-3d6862352476 | GET /api/recommendations/1 | status=200 | durationMs=21 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c8ae6d83-1d63-4e43-9518-7b7985f48bc3 | GET /api/recommendations/1 | status=200 | durationMs=19 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=5c953738-880e-4330-a524-b087c50f01c9 | GET /api/recommendations/1 | status=200 | durationMs=21 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=3ceeda8d-a9ba-47f8-8d66-dd494d310174 | GET /api/recommendations/1 | status=200 | durationMs=12 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=3a6d6431-269c-4047-b26e-87bda8f7a3aa | GET /api/recommendations/1 | status=200 | durationMs=16 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=aab88723-6ca0-42ab-ba4c-90ad69297660 | GET /api/recommendations/1 | status=200 | durationMs=10 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=9ab68fc0-c1e2-4045-ba22-531333d14fb6 | GET /api/recommendations/1 | status=200 | durationMs=10 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=bdf194cb-d0cd-4b5c-ae82-b3059a9ac77f | GET /api/recommendations/1 | status=200 | durationMs=10 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=552e2c86-0982-4b33-9975-79e0cc58d847 | GET /api/recommendations/1 | status=200 | durationMs=11 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=7c23b036-7ab5-43f0-a9d1-355f55b0c4a7 | GET /api/recommendations/1 | status=200 | durationMs=14 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=78544d64-5fdb-4241-95f3-8c2b5ded04d8 | GET /api/recommendations/1 | status=200 | durationMs=14 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b0edccc5-7503-43e1-9369-85e200abffce | GET /api/recommendations/1 | status=200 | durationMs=13 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=ec128a07-b91a-48e3-8afe-47f29d9cd125 | GET /api/recommendations/1 | status=200 | durationMs=8 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=966b7920-c82f-4cd5-a1cb-cefe9b2e4dd6 | GET /api/recommendations/1 | status=200 | durationMs=9 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=65269e03-346f-4e1e-9a25-969370b75935 | GET /api/recommendations/1 | status=200 | durationMs=11 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=3e91e380-3d93-4389-ae6f-89ee40ce284d | GET /api/recommendations/1 | status=200 | durationMs=10 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=ba3c47c8-ea3e-4677-b76d-3b5989c97a5a | GET /api/recommendations/1 | status=200 | durationMs=12 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b7d64dca-f03e-433a-9d93-e92f15d130d5 | GET /api/recommendations/1 | status=200 | durationMs=8 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=de8c2f21-1365-4609-b9cc-f95c730df67d | GET /api/recommendations/1 | status=200 | durationMs=12 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=8c80e390-69cb-45ab-a090-095aa488ea8f | GET /api/recommendations/1 | status=200 | durationMs=18 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c0d6b1fe-591c-44ac-b41c-572b2a31ff18 | GET /api/recommendations/1 | status=200 | durationMs=14 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=7eba3d26-4455-4087-b978-20153cd4dd29 | GET /api/recommendations/1 | status=200 | durationMs=17 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=9147762c-34b0-4fdf-934d-4b97e74ffbe0 | GET /api/recommendations/1 | status=200 | durationMs=21 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e6b41743-8081-4154-9b56-cf80d840bc7d | GET /api/recommendations/1 | status=200 | durationMs=17 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=df311600-24d6-4c95-98ec-a50636632155 | GET /api/recommendations/1 | status=200 | durationMs=10 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f52123cd-fb39-40da-8aeb-bdec2d86a4ae | GET /api/recommendations/1 | status=200 | durationMs=15 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=ca416041-816d-4803-b52e-ec1d2e54d589 | GET /api/recommendations/1 | status=200 | durationMs=23 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a0e684e6-f139-46bc-8f05-df139d9bee93 | GET /api/recommendations/1 | status=200 | durationMs=17 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=cf3cb33c-caf7-4cb8-b337-488caf2eb4ca | GET /api/recommendations/1 | status=200 | durationMs=22 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=cb2c0324-3ff8-4695-a737-4006fdb79fa8 | GET /api/recommendations/1 | status=200 | durationMs=23 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=80f68a6d-974d-4907-ac5d-a533c2b524a0 | GET /api/recommendations/1 | status=200 | durationMs=26 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=328f2ed8-cd5d-4406-bdb0-123b47ab38ef | GET /api/recommendations/1 | status=200 | durationMs=28 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=8848a763-fac2-4bda-bbe9-37f11279e497 | GET /api/recommendations/1 | status=200 | durationMs=29 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=2c752813-923c-4aa4-97e5-f67baac205ae | GET /api/recommendations/1 | status=200 | durationMs=28 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c0da7357-d985-4017-b5a9-d9da393f44b9 | GET /api/recommendations/1 | status=200 | durationMs=26 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a806fa77-47fc-4716-80cc-62de26aeafbf | GET /api/recommendations/1 | status=200 | durationMs=26 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=0715b94a-4951-4ef3-806d-fbec89e01131 | GET /api/recommendations/1 | status=200 | durationMs=23 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=800f8c73-915c-43f6-b630-c6fd01c91bfe | GET /api/recommendations/1 | status=200 | durationMs=25 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=cac6952a-5fff-4b26-8ac8-55ec7db0c3ba | GET /api/recommendations/1 | status=200 | durationMs=27 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f7d80a63-4d9e-428a-a786-5514caa50c79 | GET /api/recommendations/1 | status=200 | durationMs=30 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=4d71c3ce-df13-4323-a852-76804d983da4 | GET /api/recommendations/1 | status=200 | durationMs=30 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=3eada685-5b6b-467a-8ed6-0efb90aea1b4 | GET /api/recommendations/1 | status=200 | durationMs=31 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=1ec6f83a-ab79-4da3-a04c-3ff61fac7994 | GET /api/recommendations/1 | status=200 | durationMs=28 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=1b6edc7a-d449-4447-8a59-032177b01e17 | GET /api/recommendations/1 | status=200 | durationMs=24 | upstream=recommendations | cache=n/a | source=n/a
