recommendations listening on port 3003
recommendations request | id=7c9cea9c-f47a-4909-bca3-878955c78b01 | GET /health | status=200 | durationMs=3 | usersMs=n/a | catalogMs=n/a
recommendations request | id=5cb7edfa-a6bb-412b-b031-73b4da62ccca | GET /recommendations/1 | status=200 | durationMs=125 | usersMs=122 | catalogMs=123
recommendations request | id=63b3e8c3-fc87-46c4-8f28-d454c73ad4b5 | GET /recommendations/1 | status=200 | durationMs=117 | usersMs=114 | catalogMs=113
recommendations request | id=0e1c1e00-2214-46cb-b082-b9c10bdea257 | GET /recommendations/1 | status=200 | durationMs=118 | usersMs=114 | catalogMs=115
recommendations request | id=2be0995c-b1f1-4991-8415-32e9e0dc9a85 | GET /recommendations/1 | status=200 | durationMs=117 | usersMs=114 | catalogMs=112
recommendations request | id=131de478-c405-4886-88c6-176e4557b19e | GET /recommendations/1 | status=200 | durationMs=109 | usersMs=107 | catalogMs=108
recommendations request | id=1b4db313-b877-4b4c-a8c3-16caaeef3529 | GET /recommendations/1 | status=200 | durationMs=108 | usersMs=106 | catalogMs=106
recommendations request | id=210d1cf0-1276-4022-bf98-03007b3a2659 | GET /recommendations/1 | status=200 | durationMs=109 | usersMs=105 | catalogMs=107
recommendations request | id=177fcfb0-1355-4d7c-951c-7123ed89cff5 | GET /recommendations/1 | status=200 | durationMs=109 | usersMs=106 | catalogMs=106
recommendations request | id=3dea9a6b-5bfa-4504-8969-5bfa133b91e4 | GET /recommendations/1 | status=200 | durationMs=112 | usersMs=105 | catalogMs=109
recommendations request | id=25eb339a-0c94-40c0-a0dc-57760fec45e2 | GET /recommendations/1 | status=200 | durationMs=115 | usersMs=110 | catalogMs=110
recommendations request | id=c5dc2f89-537a-4bd5-8a37-c57d85bad0fe | GET /recommendations/1 | status=200 | durationMs=117 | usersMs=109 | catalogMs=115
recommendations request | id=0999c5dd-9d63-45d0-9dda-9545d07a035a | GET /recommendations/1 | status=200 | durationMs=113 | usersMs=111 | catalogMs=110
recommendations request | id=1bb541e0-41d1-4d8e-8c57-423a41940f8d | GET /recommendations/1 | status=200 | durationMs=93 | usersMs=90 | catalogMs=89
recommendations request | id=214e9cac-064a-436e-ab9b-c31caeaea9bf | GET /recommendations/1 | status=200 | durationMs=96 | usersMs=89 | catalogMs=94
recommendations request | id=cffc3845-e3db-49e6-8389-077542ca99a6 | GET /recommendations/1 | status=200 | durationMs=90 | usersMs=88 | catalogMs=88
recommendations request | id=e9661cec-6c1f-43c2-8d00-c474d8a8fee2 | GET /recommendations/1 | status=200 | durationMs=91 | usersMs=88 | catalogMs=88
recommendations request | id=f983c0ed-3018-4842-83da-f0c295cd1bf9 | GET /recommendations/1 | status=200 | durationMs=92 | usersMs=87 | catalogMs=90
recommendations request | id=44e4b05d-d719-47d5-837c-eb76ea06e9e9 | GET /recommendations/1 | status=200 | durationMs=94 | usersMs=87 | catalogMs=92
recommendations request | id=1eed50ed-05f0-4e66-b56a-8971c0c94317 | GET /recommendations/1 | status=200 | durationMs=96 | usersMs=90 | catalogMs=94
recommendations request | id=cacdd7a4-b569-45c4-913b-b793a26202a1 | GET /recommendations/1 | status=200 | durationMs=97 | usersMs=89 | catalogMs=95
recommendations request | id=f84ba644-c56e-4d74-bbe7-4d2b8dfe8345 | GET /recommendations/1 | status=200 | durationMs=98 | usersMs=89 | catalogMs=97
recommendations request | id=9d81962d-7725-46ef-9931-61bb50202302 | GET /recommendations/1 | status=200 | durationMs=99 | usersMs=88 | catalogMs=98
recommendations request | id=86ef4a68-f358-4a3c-9493-2863db05319b | GET /recommendations/1 | status=200 | durationMs=92 | usersMs=90 | catalogMs=90
recommendations request | id=dc0b25d9-0c67-4463-9f84-0a939baad0b2 | GET /recommendations/1 | status=200 | durationMs=91 | usersMs=89 | catalogMs=90
recommendations request | id=bb3306c1-25de-49d2-a35b-1317435c628d | GET /recommendations/1 | status=200 | durationMs=91 | usersMs=89 | catalogMs=88
recommendations request | id=5feb28b2-3741-4e89-801e-fd408b6e58e2 | GET /recommendations/1 | status=200 | durationMs=80 | usersMs=78 | catalogMs=78
recommendations request | id=23ef12c7-9bab-49a8-8b8c-9fb51eb9d354 | GET /recommendations/1 | status=200 | durationMs=79 | usersMs=77 | catalogMs=78
recommendations request | id=8266e847-cf45-4056-ae77-c4ef7e7cb2b3 | GET /recommendations/1 | status=200 | durationMs=82 | usersMs=77 | catalogMs=80
recommendations request | id=731f2c43-1e8e-4774-a1dd-fcbf42165075 | GET /recommendations/1 | status=200 | durationMs=84 | usersMs=77 | catalogMs=82
recommendations request | id=a5f3f6b9-10f5-429f-9135-ce48c57ad089 | GET /recommendations/1 | status=200 | durationMs=86 | usersMs=76 | catalogMs=84
recommendations request | id=67027cf2-6bb2-45c5-90e1-7a20fd805cb8 | GET /recommendations/1 | status=200 | durationMs=88 | usersMs=79 | catalogMs=86
recommendations request | id=2b89997a-1bf8-4865-8c70-5a027ed6c098 | GET /recommendations/1 | status=200 | durationMs=90 | usersMs=78 | catalogMs=88
recommendations request | id=2874f36c-f6c3-4a8c-9919-e1497ccb330f | GET /recommendations/1 | status=200 | durationMs=93 | usersMs=81 | catalogMs=86
recommendations request | id=94e3f9fd-ca53-420c-96c1-661d9e0c75fa | GET /recommendations/1 | status=200 | durationMs=94 | usersMs=83 | catalogMs=90
recommendations request | id=cb070aba-011f-4a88-9621-d4a96f37efc9 | GET /recommendations/1 | status=200 | durationMs=95 | usersMs=91 | catalogMs=92
recommendations request | id=d95f6bad-29f5-4b51-84f5-373a7bcb1a71 | GET /recommendations/1 | status=200 | durationMs=97 | usersMs=92 | catalogMs=95
recommendations request | id=0b4a1106-27e5-49b7-8f98-825aa0488f4f | GET /recommendations/1 | status=200 | durationMs=97 | usersMs=92 | catalogMs=95
recommendations request | id=775e7cdc-2e88-45f3-a391-d101172a9bea | GET /recommendations/1 | status=200 | durationMs=103 | usersMs=92 | catalogMs=91
recommendations request | id=01bc08d2-6c0b-494e-8a3a-5639769f04ba | GET /recommendations/1 | status=200 | durationMs=103 | usersMs=100 | catalogMs=101
recommendations request | id=b6bd2b18-05ff-4635-8f85-35fe34d7e788 | GET /recommendations/1 | status=200 | durationMs=108 | usersMs=100 | catalogMs=103
recommendations request | id=9b97b8bc-82de-4a79-ad22-6129f186a268 | GET /recommendations/1 | status=200 | durationMs=105 | usersMs=102 | catalogMs=103
recommendations request | id=db9cf883-c3cb-4a54-874e-260aa3fba779 | GET /recommendations/1 | status=200 | durationMs=107 | usersMs=104 | catalogMs=104
recommendations request | id=0e12e4b4-31fd-47f3-8260-75a2d35e3d8b | GET /recommendations/1 | status=200 | durationMs=114 | usersMs=102 | catalogMs=105
recommendations request | id=6dc1f602-175b-49f7-a791-63a9f1d851dd | GET /recommendations/1 | status=200 | durationMs=118 | usersMs=102 | catalogMs=116
recommendations request | id=1d9f5306-0fb7-46d7-ac67-7a92cc066338 | GET /recommendations/1 | status=200 | durationMs=120 | usersMs=104 | catalogMs=118
recommendations request | id=85e07184-0fcb-43f0-a290-24ef5243f928 | GET /recommendations/1 | status=200 | durationMs=123 | usersMs=104 | catalogMs=121
recommendations request | id=f7710357-4b62-4009-b173-3df1afef3ebe | GET /recommendations/1 | status=200 | durationMs=126 | usersMs=104 | catalogMs=124
recommendations request | id=25c9840c-d97f-4ca4-b327-642866897dc4 | GET /recommendations/1 | status=200 | durationMs=128 | usersMs=103 | catalogMs=126
recommendations request | id=62d78f9f-8461-440e-b90b-f3402e3fd96e | GET /recommendations/1 | status=200 | durationMs=129 | usersMs=113 | catalogMs=125
recommendations request | id=d4b9dcc9-c75f-4c45-8f37-41d140924163 | GET /recommendations/1 | status=200 | durationMs=130 | usersMs=114 | catalogMs=128
recommendations request | id=629cfb55-3647-4072-a33c-697bf10af691 | GET /recommendations/1 | status=200 | durationMs=136 | usersMs=115 | catalogMs=130
recommendations request | id=31a4fdb6-c67a-4cf3-a4cd-781a5615076d | GET /recommendations/1 | status=200 | durationMs=135 | usersMs=118 | catalogMs=133
recommendations request | id=98cfdf75-e37f-4ca9-8c93-4d262ea82146 | GET /recommendations/1 | status=200 | durationMs=135 | usersMs=124 | catalogMs=132
recommendations request | id=10e073e4-fdd1-44f2-bbd8-b574395f78d3 | GET /recommendations/1 | status=200 | durationMs=130 | usersMs=128 | catalogMs=128
recommendations request | id=6c69744a-048f-4df3-8e8f-2e9d5034074d | GET /recommendations/1 | status=200 | durationMs=132 | usersMs=128 | catalogMs=130
recommendations request | id=f6ae6772-b4cf-4b59-ae48-49ac33eba950 | GET /recommendations/1 | status=200 | durationMs=128 | usersMs=126 | catalogMs=125
recommendations request | id=05552094-0249-412a-bd12-a8e48cef8bc8 | GET /recommendations/1 | status=200 | durationMs=130 | usersMs=125 | catalogMs=128
recommendations request | id=2131706f-bda1-41fd-b73a-30d93d32f0db | GET /recommendations/1 | status=200 | durationMs=131 | usersMs=128 | catalogMs=128
recommendations request | id=38e124fb-a40f-438a-97e5-2de66391c8c1 | GET /recommendations/1 | status=200 | durationMs=133 | usersMs=128 | catalogMs=129
recommendations request | id=c3f6008c-64bd-4a99-a974-a6bd02ab2c5d | GET /recommendations/1 | status=200 | durationMs=133 | usersMs=131 | catalogMs=131
recommendations request | id=8339b3cc-5ccc-4560-b33e-caad86bc8d28 | GET /recommendations/1 | status=200 | durationMs=135 | usersMs=133 | catalogMs=134
recommendations request | id=fd38bf3b-4d8c-4339-938a-09904bba4683 | GET /recommendations/1 | status=200 | durationMs=136 | usersMs=132 | catalogMs=134
recommendations request | id=421dfbcd-09b9-4218-bbff-7b18ff8b912d | GET /recommendations/1 | status=200 | durationMs=138 | usersMs=133 | catalogMs=136
recommendations request | id=0d2248a7-f65a-4448-9673-9aa70a1c3197 | GET /recommendations/1 | status=200 | durationMs=131 | usersMs=129 | catalogMs=130
recommendations request | id=41bb09e4-89fe-4b91-b906-128610315325 | GET /recommendations/1 | status=200 | durationMs=129 | usersMs=127 | catalogMs=127
recommendations request | id=c3e783ba-55fb-4e73-b2ee-03c8a23a650f | GET /recommendations/1 | status=200 | durationMs=123 | usersMs=120 | catalogMs=121
recommendations request | id=5ee26c2b-a1b6-4998-a037-a496e440a0e7 | GET /recommendations/1 | status=200 | durationMs=121 | usersMs=118 | catalogMs=119
recommendations request | id=7d5d4e42-3baa-4463-8200-5e328b8b7553 | GET /recommendations/1 | status=200 | durationMs=117 | usersMs=113 | catalogMs=114
recommendations request | id=014a2155-155f-4655-b17f-a15974331463 | GET /recommendations/1 | status=200 | durationMs=118 | usersMs=113 | catalogMs=116
recommendations request | id=00d34a21-6e6e-46da-af33-f0f81015a603 | GET /recommendations/1 | status=200 | durationMs=119 | usersMs=117 | catalogMs=117
recommendations request | id=c1baa842-b065-44d9-8a61-043ff4fb2588 | GET /recommendations/1 | status=200 | durationMs=119 | usersMs=117 | catalogMs=117
recommendations request | id=999f1ff8-933d-4d0e-b8e5-a245fddbf7bf | GET /recommendations/1 | status=200 | durationMs=115 | usersMs=112 | catalogMs=113
recommendations request | id=1d25183b-cb4b-4cb8-a6c9-c90618509358 | GET /recommendations/1 | status=200 | durationMs=113 | usersMs=110 | catalogMs=111
recommendations request | id=594851ce-151c-44c4-b397-3d47bf4aaa7d | GET /recommendations/1 | status=200 | durationMs=113 | usersMs=109 | catalogMs=110
recommendations request | id=71fe47e9-5574-482f-af68-c61cb727695b | GET /recommendations/1 | status=200 | durationMs=110 | usersMs=106 | catalogMs=107
recommendations request | id=1d7cb22b-b4ca-440f-a86e-2cc4c3ffb7b3 | GET /recommendations/1 | status=200 | durationMs=98 | usersMs=96 | catalogMs=96
recommendations request | id=4400ba82-4763-481f-beee-6e37d2ce196b | GET /recommendations/1 | status=200 | durationMs=90 | usersMs=88 | catalogMs=87
recommendations request | id=f98396f3-c85f-462f-8676-b7d7c51ea926 | GET /recommendations/1 | status=200 | durationMs=89 | usersMs=86 | catalogMs=85
recommendations request | id=f502e374-2dd3-4cd8-97ad-ce6a6d80824d | GET /recommendations/1 | status=200 | durationMs=90 | usersMs=85 | catalogMs=88
recommendations request | id=3f5dddee-ffd0-41d7-8761-3cb2c6f1812b | GET /recommendations/1 | status=200 | durationMs=76 | usersMs=74 | catalogMs=73
recommendations request | id=9d9d9485-3101-4847-9c35-bf7e346f6546 | GET /recommendations/1 | status=200 | durationMs=77 | usersMs=73 | catalogMs=75
recommendations request | id=0222cd04-75e0-4732-b843-2d4da531d665 | GET /recommendations/1 | status=200 | durationMs=79 | usersMs=73 | catalogMs=77
recommendations request | id=896bccdc-2b81-4996-b46b-7d211e1a9eb1 | GET /recommendations/1 | status=200 | durationMs=80 | usersMs=73 | catalogMs=79
recommendations request | id=e4239f8d-5bfa-47a3-b96f-c0f6ace2df27 | GET /recommendations/1 | status=200 | durationMs=82 | usersMs=73 | catalogMs=80
recommendations request | id=7d94c223-2761-44d0-ae54-9dfae55191ff | GET /recommendations/1 | status=200 | durationMs=82 | usersMs=75 | catalogMs=80
recommendations request | id=c90d0d6b-3a0f-4591-b117-c4b6e4e06eb7 | GET /recommendations/1 | status=200 | durationMs=81 | usersMs=77 | catalogMs=79
recommendations request | id=0f4875fd-9b4d-42bc-a719-5384f84e9065 | GET /recommendations/1 | status=200 | durationMs=84 | usersMs=77 | catalogMs=81
recommendations request | id=ebfc970f-94f1-4ea0-ab19-5df777cf80c2 | GET /recommendations/1 | status=200 | durationMs=93 | usersMs=77 | catalogMs=90
recommendations request | id=eb853416-de17-4f2a-9707-cb802e8a92a0 | GET /recommendations/1 | status=200 | durationMs=93 | usersMs=78 | catalogMs=91
recommendations request | id=b1838a4f-cb82-4de5-91ea-8e3eb5003f65 | GET /recommendations/1 | status=200 | durationMs=95 | usersMs=86 | catalogMs=93
recommendations request | id=40641101-f6f0-4432-830c-6d2a95937dea | GET /recommendations/1 | status=200 | durationMs=95 | usersMs=87 | catalogMs=93
recommendations request | id=4ae997dc-b78b-4522-baa8-b6f4c9be5c77 | GET /recommendations/1 | status=200 | durationMs=93 | usersMs=80 | catalogMs=89
recommendations request | id=379766d2-6175-4409-84f3-0b591a9e021e | GET /recommendations/1 | status=200 | durationMs=97 | usersMs=81 | catalogMs=94
recommendations request | id=ff765a96-e6bc-455d-a171-d2201335d571 | GET /recommendations/1 | status=200 | durationMs=101 | usersMs=81 | catalogMs=97
recommendations request | id=cdba14e1-8dd1-4a7b-921b-b22b99bc507e | GET /recommendations/1 | status=200 | durationMs=103 | usersMs=88 | catalogMs=92
recommendations request | id=01e97663-a1c4-4e13-b469-2ce8be3fe8ff | GET /recommendations/1 | status=200 | durationMs=97 | usersMs=84 | catalogMs=94
recommendations request | id=ae45fd95-317a-4b31-b115-6522cfa8558d | GET /recommendations/1 | status=200 | durationMs=98 | usersMs=88 | catalogMs=96
recommendations request | id=abcc65a1-f7d4-4ef8-9e50-fb34a1ffb4e7 | GET /recommendations/1 | status=200 | durationMs=98 | usersMs=94 | catalogMs=96
recommendations request | id=8bcc90bd-fc76-4f54-8a2d-00d0c57c71bb | GET /recommendations/1 | status=200 | durationMs=100 | usersMs=94 | catalogMs=99
recommendations request | id=a502f2ff-bc9d-42e4-8580-3bc2a42bdda6 | GET /recommendations/1 | status=200 | durationMs=100 | usersMs=95 | catalogMs=98
recommendations request | id=dcea8d90-5a6e-4c8f-8320-489a6df575c6 | GET /recommendations/1 | status=200 | durationMs=99 | usersMs=97 | catalogMs=97
recommendations request | id=c6fad97b-0060-40b5-95ba-99aa24f2925f | GET /recommendations/1 | status=200 | durationMs=98 | usersMs=96 | catalogMs=96
recommendations request | id=a1611285-21f8-4e10-bfaf-5a681fc8dc8c | GET /recommendations/1 | status=200 | durationMs=113 | usersMs=96 | catalogMs=111
recommendations request | id=f566341a-234b-4ff2-81bc-7f493df72acf | GET /recommendations/1 | status=200 | durationMs=116 | usersMs=96 | catalogMs=113
recommendations request | id=0839e5a5-0cc3-41f7-bafb-d3409f4da29a | GET /recommendations/1 | status=200 | durationMs=111 | usersMs=108 | catalogMs=108
recommendations request | id=dd19e3cc-f59a-450d-8c8d-67e8c3e26b69 | GET /recommendations/1 | status=200 | durationMs=111 | usersMs=108 | catalogMs=109
recommendations request | id=df5a3e88-0ed6-4f0b-a908-1d982671dcc6 | GET /recommendations/1 | status=200 | durationMs=113 | usersMs=108 | catalogMs=111
recommendations request | id=42bd247b-6bcd-4b25-be1f-2a14244584a5 | GET /recommendations/1 | status=200 | durationMs=117 | usersMs=108 | catalogMs=113
recommendations request | id=0ddd66f1-cc4e-41a8-9ad0-574544467b43 | GET /recommendations/1 | status=200 | durationMs=116 | usersMs=113 | catalogMs=114
recommendations request | id=ff4de841-30ee-43c4-951b-156926896441 | GET /recommendations/1 | status=200 | durationMs=116 | usersMs=114 | catalogMs=114
recommendations request | id=c370d6c9-743f-48a3-afea-48a59bef322e | GET /recommendations/1 | status=200 | durationMs=113 | usersMs=110 | catalogMs=111
recommendations request | id=b9e7b351-a152-4feb-bf5e-29d95146b405 | GET /recommendations/1 | status=200 | durationMs=115 | usersMs=110 | catalogMs=113
recommendations request | id=52e62cbd-d41a-4097-9ea9-6320fcc65452 | GET /recommendations/1 | status=200 | durationMs=116 | usersMs=112 | catalogMs=114
recommendations request | id=461d6653-8a3e-44e9-90d4-58e5fa024a17 | GET /recommendations/1 | status=200 | durationMs=117 | usersMs=113 | catalogMs=116
recommendations request | id=4029c212-b0a9-4848-8170-fdd47dd67b74 | GET /recommendations/1 | status=200 | durationMs=119 | usersMs=114 | catalogMs=117
recommendations request | id=18bab8a0-09e7-4c9b-bd51-292a4893e4ed | GET /recommendations/1 | status=200 | durationMs=120 | usersMs=113 | catalogMs=118
recommendations request | id=ae463119-e9d7-4c8b-9c08-9d0c816c2614 | GET /recommendations/1 | status=200 | durationMs=130 | usersMs=113 | catalogMs=120
recommendations request | id=53fc4768-a83d-45cf-b5ba-7280a2df9cc9 | GET /recommendations/1 | status=200 | durationMs=132 | usersMs=113 | catalogMs=130
