recommendations listening on port 3003
recommendations request | id=fb4d5a68-34d3-406e-80cf-1adb30cb96b9 | GET /health | status=200 | durationMs=4 | usersMs=n/a | catalogMs=n/a
recommendations request | id=a1e3b71b-62f6-4238-9b0a-8dcab7850a9d | GET /recommendations/1 | status=200 | durationMs=42 | usersMs=32 | catalogMs=40
recommendations request | id=df2df062-0c14-4ec1-bc39-0eb600d79a82 | GET /recommendations/1 | status=200 | durationMs=47 | usersMs=32 | catalogMs=44
recommendations request | id=0512232b-a536-4714-b355-8396ccd1733e | GET /recommendations/1 | status=200 | durationMs=54 | usersMs=33 | catalogMs=48
recommendations request | id=8cabae7f-0e69-4400-b96b-760391ec37de | GET /recommendations/1 | status=200 | durationMs=57 | usersMs=32 | catalogMs=54
recommendations request | id=5199b5ec-a202-47a6-ba47-ebb312d43789 | GET /recommendations/1 | status=200 | durationMs=60 | usersMs=32 | catalogMs=58
recommendations request | id=687b9919-9542-4554-89d3-f6ed9edcc777 | GET /recommendations/1 | status=200 | durationMs=64 | usersMs=31 | catalogMs=61
recommendations request | id=dd5c1251-a93e-4750-b43b-90fb81e08927 | GET /recommendations/1 | status=200 | durationMs=68 | usersMs=31 | catalogMs=66
recommendations request | id=c4ed7357-4b0c-4b1c-b61d-e83f35836334 | GET /recommendations/1 | status=200 | durationMs=70 | usersMs=31 | catalogMs=69
recommendations request | id=c8624ddb-8aa6-4cb9-9284-808fe9f2213d | GET /recommendations/1 | status=200 | durationMs=71 | usersMs=34 | catalogMs=70
recommendations request | id=c699aeff-e13d-4874-a7f1-4bd239144ee3 | GET /recommendations/1 | status=200 | durationMs=70 | usersMs=33 | catalogMs=68
recommendations request | id=3d8b0d11-44a6-44fd-9dda-079136d67745 | GET /recommendations/1 | status=200 | durationMs=74 | usersMs=35 | catalogMs=66
recommendations request | id=af735816-e56b-4cc8-a930-8eddd578d3aa | GET /recommendations/1 | status=200 | durationMs=60 | usersMs=36 | catalogMs=57
recommendations request | id=38cb5a98-c1f0-4e7e-9162-b4a5503cdea2 | GET /recommendations/1 | status=200 | durationMs=65 | usersMs=36 | catalogMs=60
recommendations request | id=4b615b9b-2ac2-4d34-8cd8-39f1da57ea2b | GET /recommendations/1 | status=200 | durationMs=61 | usersMs=36 | catalogMs=59
recommendations request | id=9379a4a0-0592-432f-92b4-6c7010f33c04 | GET /recommendations/1 | status=200 | durationMs=86 | usersMs=36 | catalogMs=83
recommendations request | id=c9eef129-f9a4-47b0-a137-4f056bf667a8 | GET /recommendations/1 | status=200 | durationMs=80 | usersMs=32 | catalogMs=78
recommendations request | id=0ab21e44-9c6e-4ba4-b2e1-6d33ca30d938 | GET /recommendations/1 | status=200 | durationMs=44 | usersMs=34 | catalogMs=40
recommendations request | id=1299b7da-9c40-4984-a805-7cdf92a1b3db | GET /recommendations/1 | status=200 | durationMs=50 | usersMs=31 | catalogMs=42
recommendations request | id=28acb3bd-fc0d-4692-bda3-1f10254afabd | GET /recommendations/1 | status=200 | durationMs=50 | usersMs=32 | catalogMs=47
recommendations request | id=07452a1e-4877-48b8-a82c-4e3fb9ce0900 | GET /recommendations/1 | status=200 | durationMs=50 | usersMs=30 | catalogMs=47
recommendations request | id=0dd905f1-0cd3-4e0a-9bd4-ba184ef4f6c7 | GET /recommendations/1 | status=200 | durationMs=40 | usersMs=34 | catalogMs=37
recommendations request | id=7002aa25-fa04-4755-8e67-502d9097ec37 | GET /recommendations/1 | status=200 | durationMs=103 | usersMs=99 | catalogMs=55
recommendations request | id=ae1fbd81-5189-4c3c-9208-366b03e94e95 | GET /recommendations/1 | status=200 | durationMs=105 | usersMs=97 | catalogMs=52
recommendations request | id=be251274-387c-4d46-aa5f-c44a241d1c52 | GET /recommendations/1 | status=200 | durationMs=99 | usersMs=95 | catalogMs=43
recommendations request | id=6c1ae4fb-d662-4fa3-b513-2dae3d6ac75d | GET /recommendations/1 | status=200 | durationMs=97 | usersMs=95 | catalogMs=46
recommendations request | id=d578159b-6fc5-4fd0-8101-eeda278b28b1 | GET /recommendations/1 | status=200 | durationMs=70 | usersMs=32 | catalogMs=61
recommendations request | id=a6a760b8-862d-4efc-98a3-f927eeb8b51d | GET /recommendations/1 | status=200 | durationMs=73 | usersMs=33 | catalogMs=70
recommendations request | id=3eb79d8b-3c10-4012-a4eb-bd720f5e3916 | GET /recommendations/1 | status=200 | durationMs=76 | usersMs=42 | catalogMs=74
recommendations request | id=ace36f57-ebfb-47cd-bc14-e6b13468d7fb | GET /recommendations/1 | status=200 | durationMs=75 | usersMs=69 | catalogMs=72
recommendations request | id=550176f6-a65b-4d78-a62e-1ad33c8dc459 | GET /recommendations/1 | status=200 | durationMs=70 | usersMs=68 | catalogMs=68
recommendations request | id=794205fc-f8d3-4bb0-bd29-bfa373346ccf | GET /recommendations/1 | status=200 | durationMs=74 | usersMs=68 | catalogMs=70
recommendations request | id=29a9a501-895c-4a82-beb4-c1f36b163144 | GET /recommendations/1 | status=200 | durationMs=70 | usersMs=64 | catalogMs=66
recommendations request | id=b3217458-56db-4179-83a8-612831f2b10e | GET /recommendations/1 | status=200 | durationMs=26 | usersMs=20 | catalogMs=20
recommendations request | id=b410d8d0-7c1b-4b89-965e-e5f79168fce2 | GET /recommendations/1 | status=200 | durationMs=20 | usersMs=15 | catalogMs=16
recommendations request | id=a3140489-3644-466e-9f4c-c93bed04ade9 | GET /recommendations/1 | status=200 | durationMs=25 | usersMs=16 | catalogMs=23
recommendations request | id=084bcd20-22bb-48c5-b100-ab316afb6ac3 | GET /recommendations/1 | status=200 | durationMs=24 | usersMs=14 | catalogMs=22
recommendations request | id=a9e4b314-6c51-4c3e-b040-fbb694469815 | GET /recommendations/1 | status=200 | durationMs=26 | usersMs=15 | catalogMs=24
recommendations request | id=e1abc4e9-c23e-45b2-be81-f2948bfb0e8a | GET /recommendations/1 | status=200 | durationMs=30 | usersMs=16 | catalogMs=28
recommendations request | id=0e7cba98-7a35-44a5-8620-948b959277f1 | GET /recommendations/1 | status=200 | durationMs=31 | usersMs=15 | catalogMs=29
recommendations request | id=a33eec02-21af-4d5e-a09f-33dfa3c3896f | GET /recommendations/1 | status=200 | durationMs=33 | usersMs=19 | catalogMs=32
recommendations request | id=f3890f57-fafa-42ff-b930-f1cf3a67c59d | GET /recommendations/1 | status=200 | durationMs=37 | usersMs=19 | catalogMs=33
recommendations request | id=ebbabb51-339f-42c9-b3a8-7cf5f79c859e | GET /recommendations/1 | status=200 | durationMs=39 | usersMs=18 | catalogMs=37
recommendations request | id=40d53c1f-219e-42b2-a5f7-e4625b4de46f | GET /recommendations/1 | status=200 | durationMs=41 | usersMs=18 | catalogMs=39
recommendations request | id=5a9b05c5-a287-482e-a646-4bc88e5cf62d | GET /recommendations/1 | status=200 | durationMs=44 | usersMs=18 | catalogMs=42
recommendations request | id=aab1782d-9f14-478b-9af9-24353759c64e | GET /recommendations/1 | status=200 | durationMs=46 | usersMs=17 | catalogMs=44
recommendations request | id=ceb8a3da-5432-47ae-9d8f-434d49edb8da | GET /recommendations/1 | status=200 | durationMs=43 | usersMs=18 | catalogMs=41
recommendations request | id=de32b24c-192e-4f0c-b73b-00ab403ba102 | GET /recommendations/1 | status=200 | durationMs=47 | usersMs=17 | catalogMs=44
recommendations request | id=69baf802-ca85-4b09-8dab-b067aedf94a4 | GET /recommendations/1 | status=200 | durationMs=45 | usersMs=16 | catalogMs=43
recommendations request | id=b14188c8-5d99-450f-8668-29f1abb48e70 | GET /recommendations/1 | status=200 | durationMs=40 | usersMs=14 | catalogMs=39
recommendations request | id=2c5962d1-e7c7-4340-abfb-50e97076dd70 | GET /recommendations/1 | status=200 | durationMs=40 | usersMs=14 | catalogMs=38
recommendations request | id=d1982aef-a7f7-473f-a083-abed7800724e | GET /recommendations/1 | status=200 | durationMs=40 | usersMs=14 | catalogMs=38
recommendations request | id=3743261f-0ab0-4860-be1c-8dbe16e3f43c | GET /recommendations/1 | status=200 | durationMs=35 | usersMs=14 | catalogMs=33
recommendations request | id=45602937-e36b-4bf0-a1e8-e4f9e93c4395 | GET /recommendations/1 | status=200 | durationMs=34 | usersMs=21 | catalogMs=32
recommendations request | id=332e3539-2400-45d2-921c-af150df18ded | GET /recommendations/1 | status=200 | durationMs=39 | usersMs=21 | catalogMs=34
recommendations request | id=f6d587f8-ae60-4244-adb0-a46327c1be74 | GET /recommendations/1 | status=200 | durationMs=36 | usersMs=16 | catalogMs=34
recommendations request | id=a79aac48-1c06-4e87-8cc1-250d7addce11 | GET /recommendations/1 | status=200 | durationMs=35 | usersMs=12 | catalogMs=32
recommendations request | id=f5d976ed-29f9-43e0-ab57-042d83b4e573 | GET /recommendations/1 | status=200 | durationMs=26 | usersMs=17 | catalogMs=23
recommendations request | id=c00011b2-55a6-4a8c-958d-17fcaf8e784a | GET /recommendations/1 | status=200 | durationMs=29 | usersMs=16 | catalogMs=27
recommendations request | id=49187f51-ce34-4687-82f2-60c90edaf763 | GET /recommendations/1 | status=200 | durationMs=30 | usersMs=18 | catalogMs=28
recommendations request | id=0173c909-c811-493b-b1d2-0aebbeb6ce84 | GET /recommendations/1 | status=200 | durationMs=33 | usersMs=18 | catalogMs=29
recommendations request | id=7456fc7d-ecef-4399-9eae-c37ad5c963c5 | GET /recommendations/1 | status=200 | durationMs=32 | usersMs=22 | catalogMs=30
recommendations request | id=108b6a7c-0381-47e6-979f-d5a982b686f4 | GET /recommendations/1 | status=200 | durationMs=30 | usersMs=19 | catalogMs=27
recommendations request | id=c6d8481b-a892-4442-bf5f-5511f782f8b5 | GET /recommendations/1 | status=200 | durationMs=25 | usersMs=19 | catalogMs=23
recommendations request | id=dd32f765-7368-4d03-9020-c15d2413cc0c | GET /recommendations/1 | status=200 | durationMs=26 | usersMs=18 | catalogMs=24
recommendations request | id=183c0480-29da-4a5f-a806-623ae46251cc | GET /recommendations/1 | status=200 | durationMs=20 | usersMs=13 | catalogMs=18
recommendations request | id=aa43fcd7-bd14-4c35-b659-06e8e1812f03 | GET /recommendations/1 | status=200 | durationMs=23 | usersMs=13 | catalogMs=20
recommendations request | id=ab746e16-b99c-4f15-b840-c57d0b8c444d | GET /recommendations/1 | status=200 | durationMs=17 | usersMs=12 | catalogMs=15
recommendations request | id=a93dd9e7-7920-48fa-9a46-6d9790d8ef34 | GET /recommendations/1 | status=200 | durationMs=13 | usersMs=10 | catalogMs=11
recommendations request | id=6693e089-1dce-4b35-aae7-d0ba0cc358b6 | GET /recommendations/1 | status=200 | durationMs=15 | usersMs=9 | catalogMs=13
recommendations request | id=a8d06d96-4ae2-4d3d-9c04-6bfb94884de2 | GET /recommendations/1 | status=200 | durationMs=17 | usersMs=9 | catalogMs=15
recommendations request | id=a613345d-bb48-4da0-8ea3-7eec8afe6d4d | GET /recommendations/1 | status=200 | durationMs=21 | usersMs=9 | catalogMs=18
recommendations request | id=3135fb26-6911-415b-b704-1e2d2beaf8c8 | GET /recommendations/1 | status=200 | durationMs=16 | usersMs=4 | catalogMs=12
recommendations request | id=3e1f9a22-ee6d-4d60-b951-cf85441a2b97 | GET /recommendations/1 | status=200 | durationMs=24 | usersMs=3 | catalogMs=12
recommendations request | id=3bd2ab0a-c185-4de5-afb8-e42527bec4c8 | GET /recommendations/1 | status=200 | durationMs=30 | usersMs=9 | catalogMs=24
recommendations request | id=e9a0998f-0600-421c-a046-8f9dfc473ecd | GET /recommendations/1 | status=200 | durationMs=26 | usersMs=13 | catalogMs=24
recommendations request | id=898e2fe2-a341-4f9b-9212-2f9e22a39d14 | GET /recommendations/1 | status=200 | durationMs=15 | usersMs=2 | catalogMs=12
recommendations request | id=9549ed23-5392-4e2f-9439-56795f744e60 | GET /recommendations/1 | status=200 | durationMs=21 | usersMs=2 | catalogMs=16
recommendations request | id=2b789fad-54e7-492f-9555-27b9adf6d08f | GET /recommendations/1 | status=200 | durationMs=23 | usersMs=8 | catalogMs=20
recommendations request | id=9b5d3413-dda9-4004-a250-49a9ec1e1591 | GET /recommendations/1 | status=200 | durationMs=28 | usersMs=8 | catalogMs=24
recommendations request | id=c2ea37fc-9622-4c95-a240-587346d2323e | GET /recommendations/1 | status=200 | durationMs=34 | usersMs=7 | catalogMs=27
recommendations request | id=f271760c-a156-440b-b02a-f568088eb44a | GET /recommendations/1 | status=200 | durationMs=33 | usersMs=5 | catalogMs=30
recommendations request | id=15734664-233a-4c08-946d-25fd5000c60a | GET /recommendations/1 | status=200 | durationMs=31 | usersMs=10 | catalogMs=28
recommendations request | id=6e486b47-c571-42d6-bdf9-ab66ff0b957d | GET /recommendations/1 | status=200 | durationMs=26 | usersMs=12 | catalogMs=23
recommendations request | id=b5136f78-b6ff-4ea8-b28f-166057cd1d13 | GET /recommendations/1 | status=200 | durationMs=26 | usersMs=12 | catalogMs=22
recommendations request | id=6104c052-a1b0-4e70-ba82-1058a6043d09 | GET /recommendations/1 | status=200 | durationMs=22 | usersMs=10 | catalogMs=19
recommendations request | id=90f68383-93c0-4537-8680-54e247ce6383 | GET /recommendations/1 | status=200 | durationMs=22 | usersMs=15 | catalogMs=18
recommendations request | id=1956becb-16e4-4c40-a4f3-5ea4854285ef | GET /recommendations/1 | status=200 | durationMs=25 | usersMs=12 | catalogMs=23
recommendations request | id=3fbd79c3-feb4-4571-afd2-7c754525c9a2 | GET /recommendations/1 | status=200 | durationMs=25 | usersMs=19 | catalogMs=22
recommendations request | id=3b29a56a-0e9e-4731-afda-d5225a551fba | GET /recommendations/1 | status=200 | durationMs=21 | usersMs=16 | catalogMs=19
recommendations request | id=e3cd8613-1515-4aeb-8276-f7b6e25cfd7c | GET /recommendations/1 | status=200 | durationMs=25 | usersMs=18 | catalogMs=16
recommendations request | id=15a45ac6-d3f6-46ac-bef4-42c300baa39e | GET /recommendations/1 | status=200 | durationMs=21 | usersMs=9 | catalogMs=18
recommendations request | id=9f940a24-3829-4abb-87d6-5c79e229f135 | GET /recommendations/1 | status=200 | durationMs=21 | usersMs=8 | catalogMs=18
recommendations request | id=e5caf1e7-1170-4e8d-8a39-2ec3ba4a98cd | GET /recommendations/1 | status=200 | durationMs=23 | usersMs=8 | catalogMs=21
recommendations request | id=43046c79-635d-4423-95c3-158670d7c760 | GET /recommendations/1 | status=200 | durationMs=26 | usersMs=8 | catalogMs=23
recommendations request | id=1d02cadd-122c-4638-9184-bc713de5b2f7 | GET /recommendations/1 | status=200 | durationMs=29 | usersMs=11 | catalogMs=26
recommendations request | id=2a533248-ed96-4d15-9396-0871a056eb5f | GET /recommendations/1 | status=200 | durationMs=30 | usersMs=12 | catalogMs=29
recommendations request | id=1074241a-4c92-4154-9692-b3c9d46eaa50 | GET /recommendations/1 | status=200 | durationMs=38 | usersMs=11 | catalogMs=34
recommendations request | id=748737ba-ee68-4b83-ad2c-3e97694ffbb7 | GET /recommendations/1 | status=200 | durationMs=43 | usersMs=10 | catalogMs=41
recommendations request | id=03f4c5f3-58fc-4625-a9ea-4705064dd782 | GET /recommendations/1 | status=200 | durationMs=42 | usersMs=12 | catalogMs=39
recommendations request | id=f1cc2817-040f-4769-87df-242de3d46402 | GET /recommendations/1 | status=200 | durationMs=43 | usersMs=11 | catalogMs=39
recommendations request | id=91712b20-4eb7-4dd5-9200-6b60c97a5c51 | GET /recommendations/1 | status=200 | durationMs=47 | usersMs=10 | catalogMs=44
recommendations request | id=df732a35-f912-41b2-96f6-b2a167b7ddd0 | GET /recommendations/1 | status=200 | durationMs=42 | usersMs=16 | catalogMs=40
recommendations request | id=3ebfea80-76ea-4318-a772-eba0cc60b8d3 | GET /recommendations/1 | status=200 | durationMs=45 | usersMs=16 | catalogMs=42
recommendations request | id=060a1683-a23d-4751-89d3-38c3a044d26f | GET /recommendations/1 | status=200 | durationMs=47 | usersMs=17 | catalogMs=45
recommendations request | id=f3c8b9af-77eb-448f-b052-4545dec31635 | GET /recommendations/1 | status=200 | durationMs=46 | usersMs=15 | catalogMs=44
recommendations request | id=1d8e38ff-5255-437a-a5cf-e8963483b873 | GET /recommendations/1 | status=200 | durationMs=50 | usersMs=15 | catalogMs=47
recommendations request | id=5d2569a1-99da-445a-84ec-d9af8c572cce | GET /recommendations/1 | status=200 | durationMs=51 | usersMs=12 | catalogMs=48
recommendations request | id=e92a265f-6f2d-43b5-89ad-200aff183e37 | GET /recommendations/1 | status=200 | durationMs=57 | usersMs=14 | catalogMs=54
recommendations request | id=a2f4fdd1-9e3b-42d8-9637-903deedbb502 | GET /recommendations/1 | status=200 | durationMs=67 | usersMs=14 | catalogMs=58
recommendations request | id=c040a427-3faa-487c-bcf3-ef7321775822 | GET /recommendations/1 | status=200 | durationMs=60 | usersMs=11 | catalogMs=56
recommendations request | id=f1f233d9-9a02-49f8-a49d-4253e2ae49ea | GET /recommendations/1 | status=200 | durationMs=63 | usersMs=11 | catalogMs=60
recommendations request | id=11096809-ec39-4770-89e9-567e790b138d | GET /recommendations/1 | status=200 | durationMs=71 | usersMs=9 | catalogMs=64
recommendations request | id=f17c594a-b655-4446-a4cf-aff08f1e4187 | GET /recommendations/1 | status=200 | durationMs=74 | usersMs=9 | catalogMs=71
recommendations request | id=16aa7910-e0df-4888-8a16-28359569800a | GET /recommendations/1 | status=200 | durationMs=72 | usersMs=10 | catalogMs=70
recommendations request | id=a5e8ac2a-dc43-4667-a1de-80891f2551cf | GET /recommendations/1 | status=200 | durationMs=79 | usersMs=10 | catalogMs=76
recommendations request | id=2179ff0f-2d60-4bb7-9ec2-c15490c15d2f | GET /recommendations/1 | status=200 | durationMs=78 | usersMs=13 | catalogMs=75
recommendations request | id=a18e8608-52bc-485c-9944-06217d6a731d | GET /recommendations/1 | status=200 | durationMs=79 | usersMs=12 | catalogMs=77
recommendations request | id=3afffce7-6fb7-4de9-927f-a4202e8da69e | GET /recommendations/1 | status=200 | durationMs=74 | usersMs=13 | catalogMs=71
recommendations request | id=d02611c6-418f-40fb-8345-0a88d686f005 | GET /recommendations/1 | status=200 | durationMs=75 | usersMs=12 | catalogMs=74
recommendations request | id=df81489e-c25e-45f4-b7d3-0745b822c55b | GET /recommendations/1 | status=200 | durationMs=80 | usersMs=14 | catalogMs=78
recommendations request | id=5e27d051-6261-454a-be9a-8b56c33aba3c | GET /recommendations/1 | status=200 | durationMs=82 | usersMs=13 | catalogMs=80
recommendations request | id=b019a734-d5e9-43ac-8f24-39744f447dab | GET /recommendations/1 | status=200 | durationMs=73 | usersMs=14 | catalogMs=68
