recommendations listening on port 3003
recommendations request | id=ea351388-11c2-4ec4-98a2-2ba83410cbda | GET /health | status=200 | durationMs=5 | usersMs=n/a | catalogMs=n/a
recommendations request | id=bb5a279f-1600-41dd-9881-ab68846991ed | GET /recommendations/1 | status=200 | durationMs=33 | usersMs=29 | catalogMs=30
recommendations request | id=8e037e75-c9ab-4878-9f74-29bebf49eeda | GET /recommendations/1 | status=200 | durationMs=32 | usersMs=29 | catalogMs=26
recommendations request | id=b8fc9bb2-1b30-43c3-851b-29dd80a0ed33 | GET /recommendations/1 | status=200 | durationMs=32 | usersMs=26 | catalogMs=29
recommendations request | id=86d3c1d2-b0f9-4fac-9756-263a470e8359 | GET /recommendations/1 | status=200 | durationMs=20 | usersMs=17 | catalogMs=17
recommendations request | id=dfbba60d-70c7-42d7-be26-3d21f541570a | GET /recommendations/1 | status=200 | durationMs=22 | usersMs=16 | catalogMs=20
recommendations request | id=35799d70-80d0-4326-a3c7-89658811fe1b | GET /recommendations/1 | status=200 | durationMs=24 | usersMs=15 | catalogMs=22
recommendations request | id=b09c9102-aea4-4ab3-845a-cb4ebbe1dc10 | GET /recommendations/1 | status=200 | durationMs=27 | usersMs=15 | catalogMs=25
recommendations request | id=9b11a84a-9054-4526-8777-8ee53139d406 | GET /recommendations/1 | status=200 | durationMs=29 | usersMs=13 | catalogMs=27
recommendations request | id=98b25278-6862-4dff-9c9e-b7dee09e54b6 | GET /recommendations/1 | status=200 | durationMs=32 | usersMs=16 | catalogMs=29
recommendations request | id=40e2bd72-f9f6-4516-bfed-0f4ccc297fc4 | GET /recommendations/1 | status=200 | durationMs=31 | usersMs=15 | catalogMs=29
recommendations request | id=883b8cd6-94f2-405c-ab9a-07dbf8d626b6 | GET /recommendations/1 | status=200 | durationMs=35 | usersMs=15 | catalogMs=32
recommendations request | id=512d1ad5-2080-4cda-a9ff-34abb3ccbe21 | GET /recommendations/1 | status=200 | durationMs=36 | usersMs=14 | catalogMs=34
recommendations request | id=ca2b03f6-0b9c-4e19-b2cf-06ab54650089 | GET /recommendations/1 | status=200 | durationMs=33 | usersMs=14 | catalogMs=31
recommendations request | id=be3faefa-776b-4562-bb4c-12d44ffaad36 | GET /recommendations/1 | status=200 | durationMs=40 | usersMs=14 | catalogMs=38
recommendations request | id=21d7b6fe-a062-4280-b650-975fec9c88aa | GET /recommendations/1 | status=200 | durationMs=41 | usersMs=15 | catalogMs=39
recommendations request | id=3999c30b-2084-4c59-94e1-b2b76dafacc2 | GET /recommendations/1 | status=200 | durationMs=45 | usersMs=14 | catalogMs=43
recommendations request | id=d46e5ab7-0e0e-473d-9440-fa915e4c20e3 | GET /recommendations/1 | status=200 | durationMs=46 | usersMs=13 | catalogMs=43
recommendations request | id=97021e57-7ee9-47bd-a6c0-9d79c80ae2c1 | GET /recommendations/1 | status=200 | durationMs=51 | usersMs=14 | catalogMs=46
recommendations request | id=931f01ec-7f45-45d1-84dc-1153ae6d8159 | GET /recommendations/1 | status=200 | durationMs=51 | usersMs=14 | catalogMs=49
recommendations request | id=992433d0-80f2-48dc-967f-30b4b0addc3c | GET /recommendations/1 | status=200 | durationMs=51 | usersMs=17 | catalogMs=49
recommendations request | id=d6a563c7-75bf-4a8d-90b1-a21b54a80a07 | GET /recommendations/1 | status=200 | durationMs=56 | usersMs=17 | catalogMs=53
recommendations request | id=1d447e70-bff2-40f7-969d-fea93220a013 | GET /recommendations/1 | status=200 | durationMs=54 | usersMs=13 | catalogMs=50
recommendations request | id=51d338a5-a3a1-4f61-a585-de82c79c5553 | GET /recommendations/1 | status=200 | durationMs=55 | usersMs=12 | catalogMs=52
recommendations request | id=69cb1b34-5067-4a75-8c6c-568a19a09338 | GET /recommendations/1 | status=200 | durationMs=57 | usersMs=19 | catalogMs=54
recommendations request | id=465466b5-ae66-4b7d-9898-b6535d6a4b1e | GET /recommendations/1 | status=200 | durationMs=54 | usersMs=18 | catalogMs=52
recommendations request | id=ffac8b9d-3f93-40b7-a7a7-d8c8c1c5411b | GET /recommendations/1 | status=200 | durationMs=55 | usersMs=23 | catalogMs=53
recommendations request | id=6840752f-aa46-4736-800a-7751656bb019 | GET /recommendations/1 | status=200 | durationMs=49 | usersMs=25 | catalogMs=46
recommendations request | id=8b4378f3-c62c-408b-9e7f-49396171e116 | GET /recommendations/1 | status=200 | durationMs=51 | usersMs=24 | catalogMs=49
recommendations request | id=163dfac2-0ee5-4cbb-b700-eb80f1b0f307 | GET /recommendations/1 | status=200 | durationMs=52 | usersMs=25 | catalogMs=49
recommendations request | id=a54ee13a-6127-4a5b-87eb-15120b7a282d | GET /recommendations/1 | status=200 | durationMs=47 | usersMs=33 | catalogMs=44
recommendations request | id=76d9c2b8-42fb-49d9-ba8f-9551a753d74c | GET /recommendations/1 | status=200 | durationMs=46 | usersMs=34 | catalogMs=44
recommendations request | id=8f413762-806b-4121-bc2c-0a6b6e279637 | GET /recommendations/1 | status=200 | durationMs=51 | usersMs=32 | catalogMs=42
recommendations request | id=8cb36d87-d0b0-4664-9c48-c69b6613614c | GET /recommendations/1 | status=200 | durationMs=46 | usersMs=30 | catalogMs=43
recommendations request | id=b87c0785-421a-4015-babe-b96c29d335d9 | GET /recommendations/1 | status=200 | durationMs=47 | usersMs=29 | catalogMs=43
recommendations request | id=ac1bc638-27e1-4d32-a8de-23a75cd17c0b | GET /recommendations/1 | status=200 | durationMs=42 | usersMs=39 | catalogMs=40
recommendations request | id=f9be86a6-0057-496f-9289-4c08606d6d40 | GET /recommendations/1 | status=200 | durationMs=39 | usersMs=35 | catalogMs=36
recommendations request | id=15bbe999-6247-4625-aa96-103dbf54acbd | GET /recommendations/1 | status=200 | durationMs=37 | usersMs=34 | catalogMs=34
recommendations request | id=d33a8f87-2b06-4504-b504-22b930cc3c94 | GET /recommendations/1 | status=200 | durationMs=39 | usersMs=35 | catalogMs=36
recommendations request | id=99212c36-6d95-4d87-987f-f49dd08d6b4c | GET /recommendations/1 | status=200 | durationMs=31 | usersMs=27 | catalogMs=28
recommendations request | id=284d22d7-790b-4156-9cec-2b1de1928bde | GET /recommendations/1 | status=200 | durationMs=35 | usersMs=28 | catalogMs=32
recommendations request | id=a68b2653-217e-4b35-b3a7-17adb3757daa | GET /recommendations/1 | status=200 | durationMs=35 | usersMs=27 | catalogMs=33
recommendations request | id=dfb34a08-648a-4669-bf8b-efe1734bc354 | GET /recommendations/1 | status=200 | durationMs=41 | usersMs=27 | catalogMs=34
recommendations request | id=7a75e41d-3ddb-4474-9ed2-89e14ceb0734 | GET /recommendations/1 | status=200 | durationMs=47 | usersMs=29 | catalogMs=43
recommendations request | id=6105174f-7751-4273-87df-4d7518f192db | GET /recommendations/1 | status=200 | durationMs=45 | usersMs=37 | catalogMs=43
recommendations request | id=061ad3f6-a7cb-4a5d-904d-f9d406b58555 | GET /recommendations/1 | status=200 | durationMs=45 | usersMs=37 | catalogMs=42
recommendations request | id=69830303-ad25-459b-aae4-13ce96258f1d | GET /recommendations/1 | status=200 | durationMs=50 | usersMs=36 | catalogMs=47
recommendations request | id=62e05da2-69e3-4433-9ea5-e856d9934142 | GET /recommendations/1 | status=200 | durationMs=49 | usersMs=37 | catalogMs=47
recommendations request | id=0022bee0-80fd-4d85-9930-cde846e474d4 | GET /recommendations/1 | status=200 | durationMs=53 | usersMs=36 | catalogMs=49
recommendations request | id=b9a9adc7-3fcc-4ca7-a1d0-8b7e8507b435 | GET /recommendations/1 | status=200 | durationMs=48 | usersMs=36 | catalogMs=46
recommendations request | id=72e1c312-fdb7-4f7f-a631-46b1ef7a2860 | GET /recommendations/1 | status=200 | durationMs=51 | usersMs=40 | catalogMs=49
recommendations request | id=cef07da7-d7ca-4f1a-8c5b-8fffa43fed84 | GET /recommendations/1 | status=200 | durationMs=59 | usersMs=39 | catalogMs=52
recommendations request | id=bba23896-bc52-441d-b4d8-a87b007efbf6 | GET /recommendations/1 | status=200 | durationMs=60 | usersMs=36 | catalogMs=58
recommendations request | id=bec175f3-202d-475f-b479-cb4ee4a69f28 | GET /recommendations/1 | status=200 | durationMs=55 | usersMs=38 | catalogMs=53
recommendations request | id=a72dfa48-5017-4fa5-9515-8796c72df792 | GET /recommendations/1 | status=200 | durationMs=54 | usersMs=43 | catalogMs=51
recommendations request | id=3f26dce1-d343-41dd-b246-3ded06eb4b48 | GET /recommendations/1 | status=200 | durationMs=53 | usersMs=46 | catalogMs=50
recommendations request | id=0853e432-b020-41a0-a5db-901b5f86bdb3 | GET /recommendations/1 | status=200 | durationMs=55 | usersMs=46 | catalogMs=53
recommendations request | id=f6d7991a-fc75-453b-9f14-5cdabf4ea385 | GET /recommendations/1 | status=200 | durationMs=52 | usersMs=44 | catalogMs=48
recommendations request | id=22914e51-7cbe-4fb1-87f4-c2bdc7180b7e | GET /recommendations/1 | status=200 | durationMs=48 | usersMs=41 | catalogMs=45
recommendations request | id=4136d2b8-d2c8-4b44-8290-c4ae8e5297fd | GET /recommendations/1 | status=200 | durationMs=47 | usersMs=43 | catalogMs=44
recommendations request | id=157a74d0-dbeb-43ec-a02b-bcbe42777785 | GET /recommendations/1 | status=200 | durationMs=47 | usersMs=41 | catalogMs=45
recommendations request | id=ff1a9ba0-5966-4676-917c-7950ca7c4490 | GET /recommendations/1 | status=200 | durationMs=48 | usersMs=39 | catalogMs=44
recommendations request | id=eb9b3666-6f7b-4629-ad03-70e107be4e37 | GET /recommendations/1 | status=200 | durationMs=50 | usersMs=40 | catalogMs=48
recommendations request | id=7c03d2fc-f677-4dab-ae82-93bb81601afa | GET /recommendations/1 | status=200 | durationMs=45 | usersMs=35 | catalogMs=43
recommendations request | id=1b47ab86-56b0-4601-bf93-bf033a5a18e9 | GET /recommendations/1 | status=200 | durationMs=48 | usersMs=34 | catalogMs=45
recommendations request | id=5fe48d95-2cf6-4d11-96db-15111eefc26b | GET /recommendations/1 | status=200 | durationMs=48 | usersMs=38 | catalogMs=45
recommendations request | id=511e4514-23f1-49f5-ae14-d8e190584477 | GET /recommendations/1 | status=200 | durationMs=45 | usersMs=37 | catalogMs=42
recommendations request | id=19997798-5a70-4936-9634-44aa273fbfca | GET /recommendations/1 | status=200 | durationMs=48 | usersMs=37 | catalogMs=45
recommendations request | id=fbece365-edff-4617-9cea-d829ca3fed86 | GET /recommendations/1 | status=200 | durationMs=48 | usersMs=37 | catalogMs=44
recommendations request | id=36b607fb-8e11-492f-91f7-8b3d52e06eb2 | GET /recommendations/1 | status=200 | durationMs=48 | usersMs=39 | catalogMs=45
recommendations request | id=695abb6a-458b-4026-9a55-fd6e7a1d9a6a | GET /recommendations/1 | status=200 | durationMs=47 | usersMs=37 | catalogMs=43
recommendations request | id=8cad7980-85c6-439d-8609-ac8e09493fba | GET /recommendations/1 | status=200 | durationMs=46 | usersMs=35 | catalogMs=42
recommendations request | id=a01a14be-e387-48ee-8170-ce137fd3385a | GET /recommendations/1 | status=200 | durationMs=45 | usersMs=36 | catalogMs=43
recommendations request | id=22931ca5-153b-42d3-9be2-0540879c5332 | GET /recommendations/1 | status=200 | durationMs=45 | usersMs=38 | catalogMs=42
recommendations request | id=a1b45874-d58f-4333-8306-b5593180990a | GET /recommendations/1 | status=200 | durationMs=48 | usersMs=38 | catalogMs=46
recommendations request | id=4d23cf2f-8ceb-48a5-82ad-1c16ebe3be43 | GET /recommendations/1 | status=200 | durationMs=50 | usersMs=37 | catalogMs=48
recommendations request | id=f0568ff5-f4a0-428b-b474-cf76da23ebcb | GET /recommendations/1 | status=200 | durationMs=44 | usersMs=38 | catalogMs=43
recommendations request | id=4b719274-7306-4a0e-8ba5-13c0ebe96fd4 | GET /recommendations/1 | status=200 | durationMs=52 | usersMs=39 | catalogMs=42
recommendations request | id=c8acb427-34f6-4848-bd1e-ed39c8d72f24 | GET /recommendations/1 | status=200 | durationMs=51 | usersMs=38 | catalogMs=48
recommendations request | id=6798af97-b605-487a-892a-17a310141640 | GET /recommendations/1 | status=200 | durationMs=51 | usersMs=44 | catalogMs=48
recommendations request | id=ce7a446e-cc93-42e9-b46c-e8f8c7ec82e3 | GET /recommendations/1 | status=200 | durationMs=51 | usersMs=42 | catalogMs=49
recommendations request | id=ab4f3c19-b206-4556-81aa-ce2744aa5cba | GET /recommendations/1 | status=200 | durationMs=47 | usersMs=44 | catalogMs=44
recommendations request | id=68d080d2-3378-488e-8ecc-e48064b3fc78 | GET /recommendations/1 | status=200 | durationMs=42 | usersMs=40 | catalogMs=40
recommendations request | id=772cc03f-c593-4f23-8936-a14514220ada | GET /recommendations/1 | status=200 | durationMs=36 | usersMs=33 | catalogMs=34
recommendations request | id=f87776b3-db2d-4c89-b3cb-94cc23f8dc3c | GET /recommendations/1 | status=200 | durationMs=42 | usersMs=33 | catalogMs=34
recommendations request | id=3069bcb2-50a0-420c-92fe-ea1be71a164d | GET /recommendations/1 | status=200 | durationMs=43 | usersMs=30 | catalogMs=41
recommendations request | id=a37ab0d8-b74d-46d9-9d2c-04791895b5e7 | GET /recommendations/1 | status=200 | durationMs=33 | usersMs=27 | catalogMs=30
recommendations request | id=eb9adc9c-bf6e-4346-b697-f134e3aba946 | GET /recommendations/1 | status=200 | durationMs=30 | usersMs=26 | catalogMs=27
recommendations request | id=ddf1b6bf-1252-436a-87bf-d3212e9fac69 | GET /recommendations/1 | status=200 | durationMs=35 | usersMs=26 | catalogMs=32
recommendations request | id=6cd4a483-f757-4401-97cd-45968d759b78 | GET /recommendations/1 | status=200 | durationMs=38 | usersMs=24 | catalogMs=36
recommendations request | id=bcf93441-a68b-4df0-a674-1f039a2e9d9a | GET /recommendations/1 | status=200 | durationMs=42 | usersMs=24 | catalogMs=39
recommendations request | id=09593df1-70ca-440b-a94f-43f800ab31f1 | GET /recommendations/1 | status=200 | durationMs=42 | usersMs=24 | catalogMs=39
recommendations request | id=dedf024a-090a-4f1f-a65d-612957febcdc | GET /recommendations/1 | status=200 | durationMs=45 | usersMs=24 | catalogMs=42
recommendations request | id=3a268abc-a86f-4631-97c1-8c7169c1004b | GET /recommendations/1 | status=200 | durationMs=53 | usersMs=28 | catalogMs=45
recommendations request | id=9dfddeaa-d1b9-474d-8e79-e813b168566c | GET /recommendations/1 | status=200 | durationMs=49 | usersMs=26 | catalogMs=46
recommendations request | id=dda7b788-9aed-4ccd-9aa7-60119cb65fe1 | GET /recommendations/1 | status=200 | durationMs=46 | usersMs=25 | catalogMs=42
recommendations request | id=54a29c0a-1248-4b8f-b9a6-ec5a61f02282 | GET /recommendations/1 | status=200 | durationMs=49 | usersMs=28 | catalogMs=47
recommendations request | id=a732d240-74c5-45f8-9ad2-cb2375d3e1b9 | GET /recommendations/1 | status=200 | durationMs=47 | usersMs=32 | catalogMs=45
recommendations request | id=d8933218-336e-49c6-b87c-bc4bfafd7de5 | GET /recommendations/1 | status=200 | durationMs=46 | usersMs=34 | catalogMs=41
recommendations request | id=df6b23ec-c51a-4537-8414-52de371cd865 | GET /recommendations/1 | status=200 | durationMs=49 | usersMs=34 | catalogMs=46
recommendations request | id=616f0706-c52e-41cf-ad96-55087b3adef1 | GET /recommendations/1 | status=200 | durationMs=52 | usersMs=34 | catalogMs=50
recommendations request | id=058d8649-f1b9-4f18-99aa-8f25edc63da0 | GET /recommendations/1 | status=200 | durationMs=49 | usersMs=36 | catalogMs=47
recommendations request | id=ed8292e2-65eb-4d1f-aaa8-72cede5f92b5 | GET /recommendations/1 | status=200 | durationMs=36 | usersMs=30 | catalogMs=34
recommendations request | id=d001e079-4361-467c-b099-a2ca0d704aa8 | GET /recommendations/1 | status=200 | durationMs=35 | usersMs=29 | catalogMs=33
recommendations request | id=4390f95c-26fc-428d-8354-c1cbc84cd83b | GET /recommendations/1 | status=200 | durationMs=37 | usersMs=28 | catalogMs=35
recommendations request | id=293860a9-3b90-408c-81d8-527851ea1879 | GET /recommendations/1 | status=200 | durationMs=38 | usersMs=28 | catalogMs=34
recommendations request | id=dedeab01-a6f8-4a55-b327-57480625b929 | GET /recommendations/1 | status=200 | durationMs=41 | usersMs=27 | catalogMs=37
recommendations request | id=e2c248fc-0bc2-4042-bf10-9bbb23db1c84 | GET /recommendations/1 | status=200 | durationMs=44 | usersMs=28 | catalogMs=40
recommendations request | id=42fe837c-1610-47d8-b6c1-abf5b68a81fb | GET /recommendations/1 | status=200 | durationMs=45 | usersMs=27 | catalogMs=43
recommendations request | id=4f2e1cda-dd9a-45d4-9ceb-6e6213b27444 | GET /recommendations/1 | status=200 | durationMs=45 | usersMs=27 | catalogMs=42
recommendations request | id=d0a78767-976b-44d6-9e5b-c9b44c25988e | GET /recommendations/1 | status=200 | durationMs=43 | usersMs=31 | catalogMs=41
recommendations request | id=65d2d954-d421-44d4-9909-b46065b18281 | GET /recommendations/1 | status=200 | durationMs=51 | usersMs=32 | catalogMs=48
recommendations request | id=046a827d-90e3-4bc2-b257-bbb66d5c87fe | GET /recommendations/1 | status=200 | durationMs=56 | usersMs=33 | catalogMs=54
recommendations request | id=504d1d04-95ea-408f-b42a-ad8ed5ea7858 | GET /recommendations/1 | status=200 | durationMs=53 | usersMs=32 | catalogMs=49
recommendations request | id=1e866ed3-f4a0-485f-bbf5-9d7265fec6f1 | GET /recommendations/1 | status=200 | durationMs=53 | usersMs=29 | catalogMs=51
recommendations request | id=791e1114-3b34-4c00-b912-23b9c7ecce14 | GET /recommendations/1 | status=200 | durationMs=57 | usersMs=29 | catalogMs=54
recommendations request | id=db671e27-b552-4fc5-ba29-97aa94b9fd71 | GET /recommendations/1 | status=200 | durationMs=50 | usersMs=34 | catalogMs=46
recommendations request | id=590d0506-0cc7-461b-817a-efcbb8aa342b | GET /recommendations/1 | status=200 | durationMs=54 | usersMs=34 | catalogMs=51
recommendations request | id=fd893246-9863-4545-92ba-da4a5b246d84 | GET /recommendations/1 | status=200 | durationMs=53 | usersMs=34 | catalogMs=50
recommendations request | id=799f6ad0-16f8-4e68-bf2e-c14fc8c103ba | GET /recommendations/1 | status=200 | durationMs=55 | usersMs=33 | catalogMs=52
recommendations request | id=1f505bf3-3699-4b93-98ac-fa520281ceb3 | GET /recommendations/1 | status=200 | durationMs=57 | usersMs=36 | catalogMs=55
recommendations request | id=dbe9c127-c389-4122-bb97-915d085eda00 | GET /recommendations/1 | status=200 | durationMs=61 | usersMs=37 | catalogMs=50
