gateway listening on port 3000
gateway request | id=9aee0c55-e3a3-4075-9a06-9706d21782e7 | GET /health | status=200 | durationMs=16 | upstream=n/a | cache=n/a | source=n/a
gateway request | id=057e96ce-067e-4b60-9073-ec7fc594fa4a | GET /api/recommendations/1 | status=200 | durationMs=75 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=52658aad-3846-404a-81b9-18ccd622c9ac | GET /api/recommendations/1 | status=200 | durationMs=75 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=8178e7e1-7415-4610-9d86-75ea9d6641bc | GET /api/recommendations/1 | status=200 | durationMs=77 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=209f8d0b-bad1-4cf1-b0d2-d1f453b55794 | GET /api/recommendations/1 | status=200 | durationMs=80 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=61dc57d9-bf75-4ed8-95ea-461ef36097d7 | GET /api/recommendations/1 | status=200 | durationMs=83 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e38e4745-acde-4743-803f-ed33e2a9f019 | GET /api/recommendations/1 | status=200 | durationMs=93 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=97849a8e-46e4-4d6e-9524-7156fac92eee | GET /api/recommendations/1 | status=200 | durationMs=93 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=7dd8db77-f344-4e75-a55c-1ca646f485ce | GET /api/recommendations/1 | status=200 | durationMs=91 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=571fa016-a405-47bf-84ed-b97c33b9406f | GET /api/recommendations/1 | status=200 | durationMs=86 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=d5cddf18-b7da-4404-8e08-32db778789be | GET /api/recommendations/1 | status=200 | durationMs=89 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=1e4787c6-9090-4fb1-8ebb-67085f52cec5 | GET /api/recommendations/1 | status=200 | durationMs=94 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=526a18c7-7081-490f-b9b2-e232b4ff12c8 | GET /api/recommendations/1 | status=200 | durationMs=92 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=7dbdd38f-d7cc-45fa-9574-685567874259 | GET /api/recommendations/1 | status=200 | durationMs=73 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=166c00ac-6c5c-43c2-a87e-70fd8e1785e5 | GET /api/recommendations/1 | status=200 | durationMs=76 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=8000d6a5-7ed1-4b16-9417-87da2f4cf42d | GET /api/recommendations/1 | status=200 | durationMs=80 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=1a2df63d-8171-47bb-a701-4c4c25b74b4a | GET /api/recommendations/1 | status=200 | durationMs=85 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=7854ed04-ce2b-4980-91c2-a04ac215aa40 | GET /api/recommendations/1 | status=200 | durationMs=87 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=05092153-367b-42e4-8098-6e7d0a5f5fb5 | GET /api/recommendations/1 | status=200 | durationMs=90 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c37600d6-54ab-405a-93ef-fe2b69711a00 | GET /api/recommendations/1 | status=200 | durationMs=89 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=7d348c36-eda1-468f-b88a-326698cb16cf | GET /api/recommendations/1 | status=200 | durationMs=94 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=462c41b8-2988-46ae-9ce3-cd32d491b449 | GET /api/recommendations/1 | status=200 | durationMs=94 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=d5a5a261-91b4-4551-92a5-58ebfc6cf42a | GET /api/recommendations/1 | status=200 | durationMs=91 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=8835f871-5e09-4e9e-8401-bf124a2810b3 | GET /api/recommendations/1 | status=200 | durationMs=92 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=5893a12d-58ae-4c07-af5f-ab80ff810b83 | GET /api/recommendations/1 | status=200 | durationMs=93 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=6802a8c8-8019-4143-9544-cde231a8ee2f | GET /api/recommendations/1 | status=200 | durationMs=79 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=386d6f16-0877-4b49-b2c1-f0379550638f | GET /api/recommendations/1 | status=200 | durationMs=82 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=37372538-3579-47d8-bfca-f8b89a2d9396 | GET /api/recommendations/1 | status=200 | durationMs=82 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=75c1d17d-2116-4ebf-974a-41f5e40ce06e | GET /api/recommendations/1 | status=200 | durationMs=79 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a109c5b1-5b6b-41ba-bd57-69a7eacedc20 | GET /api/recommendations/1 | status=200 | durationMs=82 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=4f698265-fc36-4217-8ebc-d95c1b2bcd97 | GET /api/recommendations/1 | status=200 | durationMs=83 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c1e8232a-6ca5-4ad4-9e2d-e10695b147ea | GET /api/recommendations/1 | status=200 | durationMs=83 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=d44cae0e-3516-4982-ab34-4651e24469a5 | GET /api/recommendations/1 | status=200 | durationMs=72 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=5a4b2484-7b83-464e-83a0-bf976a742d4e | GET /api/recommendations/1 | status=200 | durationMs=70 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a7016025-3aff-4c91-9a2a-cac87bd33cad | GET /api/recommendations/1 | status=200 | durationMs=66 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=5175f815-d054-4b93-98f5-227021262c2e | GET /api/recommendations/1 | status=200 | durationMs=71 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=dd7ba22d-d5f0-4dfc-924a-8c21cf07c120 | GET /api/recommendations/1 | status=200 | durationMs=73 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=7d4d3650-e34c-4691-bd5d-8a316eb8347d | GET /api/recommendations/1 | status=200 | durationMs=74 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=5677302a-cd35-4876-8121-fc8218663caf | GET /api/recommendations/1 | status=200 | durationMs=79 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c8863a21-c7a2-40ab-b96e-11606e41467d | GET /api/recommendations/1 | status=200 | durationMs=74 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=5cf97842-d278-4372-aefd-3116b8d53765 | GET /api/recommendations/1 | status=200 | durationMs=96 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=95b9bbec-f57e-4eea-912b-d8f07e104e75 | GET /api/recommendations/1 | status=200 | durationMs=98 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b5c73d5c-29c9-47f6-a8e5-ce299a0253c7 | GET /api/recommendations/1 | status=200 | durationMs=103 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=54ccfea8-b160-431a-89ba-b1fb44ea26b3 | GET /api/recommendations/1 | status=200 | durationMs=69 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=ae41e27a-141d-4519-93ac-028f7f3534dc | GET /api/recommendations/1 | status=200 | durationMs=72 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=34b0418f-095c-41cd-a638-6ce6d83277e0 | GET /api/recommendations/1 | status=200 | durationMs=77 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=bf2d5f0b-9f63-4ba9-8c81-1181c7bca68c | GET /api/recommendations/1 | status=200 | durationMs=84 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=922619d5-d9db-4019-b95e-1923c48fd2a1 | GET /api/recommendations/1 | status=200 | durationMs=87 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=339d6afe-b628-45ec-8900-d3c242fbeb12 | GET /api/recommendations/1 | status=200 | durationMs=90 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=dd419dfb-3afc-40c6-a920-afb090ba4378 | GET /api/recommendations/1 | status=200 | durationMs=95 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a402533f-c27e-4b79-971b-4b891446cc66 | GET /api/recommendations/1 | status=200 | durationMs=98 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e226666c-164c-4ee3-b4b2-98447929e757 | GET /api/recommendations/1 | status=200 | durationMs=97 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=0e6d878c-0b0d-463c-afea-6c20eeede8a9 | GET /api/recommendations/1 | status=200 | durationMs=96 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c27d199d-9182-4912-ab9b-4ae96881c3d7 | GET /api/recommendations/1 | status=200 | durationMs=93 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e1bd9513-48fc-4f8c-83fc-c3f00fb1dfc8 | GET /api/recommendations/1 | status=200 | durationMs=70 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=5395d372-403b-4a80-8a1f-0c0060e147c4 | GET /api/recommendations/1 | status=200 | durationMs=72 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b103eba8-e8ba-4b74-bfa8-4fa41780bb5c | GET /api/recommendations/1 | status=200 | durationMs=79 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=94cac371-f9a4-49ea-b1a8-c40c0cf8c223 | GET /api/recommendations/1 | status=200 | durationMs=79 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a7d8cfd1-f0b6-48eb-b4da-2964771a56db | GET /api/recommendations/1 | status=200 | durationMs=81 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e278cc62-cd22-40ef-bf64-bd638ab44b86 | GET /api/recommendations/1 | status=200 | durationMs=94 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=99511b13-5dcb-453f-86af-d29e38c2842f | GET /api/recommendations/1 | status=200 | durationMs=93 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=12acdd64-0b90-481a-8aba-e63d61eb22c9 | GET /api/recommendations/1 | status=200 | durationMs=91 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=da41b8e9-788c-4c05-8926-12d0f16f5d6c | GET /api/recommendations/1 | status=200 | durationMs=93 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b6d3b9a6-b131-485f-a41a-0cf984592b2f | GET /api/recommendations/1 | status=200 | durationMs=90 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=7287cd69-063f-4383-a1d4-246761337356 | GET /api/recommendations/1 | status=200 | durationMs=90 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=26eee739-17bc-4330-85c3-0cf35e3257fc | GET /api/recommendations/1 | status=200 | durationMs=88 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f6ff2f6a-e24e-4cca-ac0c-0c15b4eafd3c | GET /api/recommendations/1 | status=200 | durationMs=90 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=9d0aead0-9aa9-4e2f-ba30-20bca9d02f5e | GET /api/recommendations/1 | status=200 | durationMs=90 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=1d3b35c4-ee36-458b-a6f7-cda34416579b | GET /api/recommendations/1 | status=200 | durationMs=92 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=1b589f75-8713-4245-a58c-d7615ae11464 | GET /api/recommendations/1 | status=200 | durationMs=94 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=fdde65a4-7c64-4a57-96fa-6f9a55c127b9 | GET /api/recommendations/1 | status=200 | durationMs=98 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=056e56fe-92fa-40f2-9c90-3bce2de1906a | GET /api/recommendations/1 | status=200 | durationMs=99 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=1e24e59d-c558-42ea-9447-69cc094a807f | GET /api/recommendations/1 | status=200 | durationMs=89 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f076e212-26de-459d-a209-037314b504d1 | GET /api/recommendations/1 | status=200 | durationMs=92 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=cbee28c1-b67b-48bf-b5fc-f6e0de9de3e3 | GET /api/recommendations/1 | status=200 | durationMs=94 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f0414cbd-e009-48ad-bbdc-f610724a77c1 | GET /api/recommendations/1 | status=200 | durationMs=98 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=7a17cdf2-d78c-4000-ae56-278f0aa2a85f | GET /api/recommendations/1 | status=200 | durationMs=92 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c58eef5c-6fe4-49c0-babb-4800ae73291f | GET /api/recommendations/1 | status=200 | durationMs=75 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=7c79c6f1-7a0f-4a60-92f3-a3ac458f96cb | GET /api/recommendations/1 | status=200 | durationMs=74 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=504fe0a8-79c8-453f-aa28-8e48703165e3 | GET /api/recommendations/1 | status=200 | durationMs=76 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=3bcc9739-c6f1-49e7-9e87-63adf71f2879 | GET /api/recommendations/1 | status=200 | durationMs=76 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=3747d6c0-8f5a-4439-9f53-077a863ab258 | GET /api/recommendations/1 | status=200 | durationMs=77 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=9d20e2fa-871c-4ba2-ab36-71a63e8527f9 | GET /api/recommendations/1 | status=200 | durationMs=78 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a0109dc4-4fc2-4a0c-a7d3-2237c1ec1666 | GET /api/recommendations/1 | status=200 | durationMs=83 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=5f8e428d-b6d4-4de1-b257-81521fe4de59 | GET /api/recommendations/1 | status=200 | durationMs=85 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b62493f6-7338-414b-9e1f-ea6f13a8be3b | GET /api/recommendations/1 | status=200 | durationMs=85 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=19b95307-3fa1-4a36-968e-820d0f15456a | GET /api/recommendations/1 | status=200 | durationMs=89 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=07bd7a27-7404-4af1-8fd5-f9e28bb101c8 | GET /api/recommendations/1 | status=200 | durationMs=90 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=34140caf-0421-4153-bb4e-10a4b198bdc5 | GET /api/recommendations/1 | status=200 | durationMs=75 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=708dc0a6-5a9f-40ab-bf9e-2721b1feace9 | GET /api/recommendations/1 | status=200 | durationMs=73 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=6ed4ed8c-d5bd-4d0e-bf36-59258934747f | GET /api/recommendations/1 | status=200 | durationMs=69 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=9b49d88c-72f0-47a5-af25-65ebc852b21d | GET /api/recommendations/1 | status=200 | durationMs=79 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=83004ddb-c2bd-4e00-b61e-52ba5ef60fef | GET /api/recommendations/1 | status=200 | durationMs=75 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=8552df49-8a45-4801-b236-7ab8a6b1f589 | GET /api/recommendations/1 | status=200 | durationMs=74 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=8725faaa-1341-4b4e-b731-4628ccc9c9f7 | GET /api/recommendations/1 | status=200 | durationMs=78 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e73ebcbb-f13a-4639-8d72-fae2b15b3ee3 | GET /api/recommendations/1 | status=200 | durationMs=72 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=47f24590-d9d1-41f5-b0a5-d4872573db23 | GET /api/recommendations/1 | status=200 | durationMs=73 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b70f7084-0020-4fa7-b382-9db6435cfc88 | GET /api/recommendations/1 | status=200 | durationMs=78 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=49fc4da9-e60a-463d-8ff1-7a5c6b13320c | GET /api/recommendations/1 | status=200 | durationMs=78 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=80623e76-4c61-4161-bf9c-6937e21ce826 | GET /api/recommendations/1 | status=200 | durationMs=83 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=0fe17bdb-9445-4808-b370-9e107eb21f08 | GET /api/recommendations/1 | status=200 | durationMs=81 | upstream=recommendations | cache=n/a | source=n/a
